Y,onpromotion,htype,locale,locale_name,transferred,f2,date,dcoilwtico,f3,tid,transactions,f5,store_nbr,city,state,stype,cluster,f4,item_nbr,family,class,perishable,f1,unit_sales
-6529.3833940302175,0,4,2,15,1,175,594,7,154,27649,2,427,6,18,12,3,7,926,1831,20,327,0,532,1.0
-3290.101063470418,0,4,2,15,1,77,488,8,282,22707,2,237,38,3,0,1,5,243,352,8,127,1,84,2.0
-544.4655561198242,2,4,2,15,1,88,451,8,494,20993,1,457,42,6,5,4,9,33,1804,7,220,0,681,15.0
-6647.632554859262,2,4,2,15,1,856,7,6,472,286,1,729,9,18,12,2,14,920,770,12,18,0,330,1.0
1779.994391410307,0,4,2,15,1,695,960,0,50,45456,2,289,5,18,12,3,12,18,1358,5,182,1,88,5.0
-3651.0720670871015,0,4,2,15,1,248,891,5,435,41979,3,34,5,18,12,3,12,18,911,25,246,0,698,5.0
-13894.374291156935,0,0,1,4,0,790,1449,4,568,71093,6,128,8,18,12,1,5,960,3591,12,44,0,480,4.0
1746.1772503073898,0,4,2,15,1,563,1187,0,595,57425,6,810,46,18,12,0,13,65,1911,8,137,1,511,9.0
4015.892789850948,0,0,1,4,0,357,720,5,351,33673,5,734,5,18,12,3,12,18,2595,3,77,0,710,17.0
3298.120349538028,1,4,2,15,1,255,1401,1,199,68578,2,563,5,18,12,3,12,18,3199,12,21,0,316,32.0
-12842.226491351244,0,4,2,15,1,974,1315,1,592,64173,3,104,10,2,12,1,5,790,1351,7,224,0,271,1.0
94.33804236332436,2,3,0,14,0,10,424,9,320,19702,1,924,15,21,14,2,2,667,2773,30,112,1,858,13.0
-5564.7136744397285,0,4,2,15,1,122,1599,4,641,79056,1,551,40,13,4,3,3,476,1131,11,152,0,581,1.0
-11895.180229054788,0,4,2,15,1,126,1542,2,298,75970,3,76,8,18,12,1,5,960,1158,12,59,0,203,23.0
2589.4251065222343,0,4,2,15,1,902,1079,0,537,51729,1,926,20,21,14,1,5,150,673,12,39,0,324,10.0
-9910.139209268817,0,4,2,15,1,4,1278,2,297,62208,2,274,6,18,12,3,7,926,287,12,56,0,99,5.0
6646.301289679172,0,4,2,15,1,369,1147,0,70,55299,1,977,38,3,0,1,5,243,1120,12,56,0,64,5.0
-8303.880941227588,0,4,2,15,1,183,1109,0,416,53249,5,15,2,18,12,3,7,508,548,12,36,0,870,3.0
-14454.71077412747,1,4,2,15,1,789,1513,5,803,74454,0,234,29,8,6,2,2,829,3386,15,285,0,14,1.0
-7038.104132892784,0,4,2,15,1,234,462,9,767,21490,2,393,17,18,12,1,15,301,1472,3,71,0,247,4.0
-4435.566518741143,0,4,2,15,1,899,1653,2,780,81963,0,866,31,8,6,2,2,555,335,12,53,0,454,5.0
-8882.333704490411,0,4,2,15,1,547,975,2,742,46246,1,555,15,21,14,2,2,667,1735,12,26,0,139,12.0
-6738.663608089656,0,4,2,15,1,524,637,6,319,29722,8,14,43,18,12,0,4,413,1901,8,135,1,519,20.0
-13412.12819872825,0,4,2,15,1,725,1243,3,726,60382,2,304,35,11,6,4,9,959,416,7,233,0,921,21.0
-5365.212194770791,1,4,2,15,1,204,1356,2,671,66308,1,931,41,3,0,3,1,797,2738,30,109,1,125,64.343
808.4057964780368,0,4,2,15,1,459,919,4,666,43394,4,919,23,8,6,3,0,166,1479,3,72,0,73,4.0
-7605.343320556663,0,3,1,4,0,793,1034,3,541,49357,3,393,33,8,6,1,5,644,680,12,51,0,848,2.0
-4939.825328489974,0,4,2,15,1,424,621,6,89,28959,4,538,48,18,12,0,10,967,2770,30,117,1,731,39.297
7989.196441331766,0,4,2,15,1,397,739,2,128,34538,2,919,5,18,12,3,12,18,200,7,213,0,394,10.0
-7863.986834291681,0,4,2,15,1,816,600,7,945,27945,0,515,24,20,13,3,0,370,1304,25,246,0,637,3.0
-12683.313113501044,2,4,2,15,1,708,402,8,869,18660,4,10,7,18,12,3,7,470,1518,5,182,1,664,2.0
1036.293651264814,0,4,2,15,1,806,1656,2,28,82139,5,369,45,18,12,0,13,282,3361,8,144,1,980,9.0
-7558.985998048636,0,4,2,15,1,133,560,8,358,26060,0,202,31,8,6,2,2,555,668,5,186,1,17,4.0
-2927.5278443639445,2,4,2,15,1,227,127,7,103,5799,5,300,2,18,12,3,7,508,1233,22,93,0,706,6.0
-7424.000624967917,2,4,2,15,1,916,148,6,742,6824,5,62,46,18,12,0,13,65,349,12,19,0,267,19.0
-7923.577303881279,0,4,2,15,1,80,1121,0,154,53911,1,225,28,8,6,4,9,879,1677,3,71,0,642,6.0
855.4042918069299,0,4,2,15,1,911,1461,5,714,71692,4,957,23,8,6,3,0,166,420,7,220,0,169,4.0
-255.3138156089899,0,3,0,12,0,879,831,4,146,39046,2,927,30,1,9,1,9,824,1271,12,2,0,298,2.0
-15198.78363649606,0,4,2,15,1,740,1680,3,781,83418,1,152,28,8,6,4,9,879,530,12,32,0,290,1.0
2003.9786913521475,0,5,1,4,0,220,646,6,473,30117,2,741,1,18,12,3,12,75,1492,12,26,0,412,5.0
-2590.323193004634,0,4,2,15,1,551,1026,1,231,48927,1,555,27,8,6,4,9,587,1132,11,152,0,521,2.0
5004.245724258692,0,4,2,15,1,551,1026,1,231,48938,1,921,38,3,0,1,5,243,2486,12,39,0,666,1.0
-809.7141188063488,0,4,2,15,1,627,1001,1,372,47606,0,636,24,20,13,3,0,370,2563,3,78,0,678,1.0
-5780.551123561002,0,4,2,15,1,761,570,9,389,26520,1,40,14,9,7,2,14,262,643,10,164,1,507,3.0
-2302.319689063423,0,4,2,15,1,108,1566,4,106,77261,1,460,27,8,6,4,9,587,2659,3,85,0,552,1.0
-7388.207144039702,0,4,2,15,1,642,1571,3,334,77514,3,409,10,2,12,1,5,790,2331,7,228,0,294,2.0
-9161.176318970163,0,4,2,15,1,894,1503,4,374,73942,3,12,47,18,12,0,13,639,3233,3,71,0,916,13.0
5345.075786605832,0,4,2,15,1,432,690,5,64,32256,1,911,32,17,9,2,2,326,149,12,47,0,280,1.0
190.9507571891263,0,4,2,15,1,670,1112,0,972,53445,1,992,39,13,4,2,2,57,1161,25,246,0,597,8.0
-4433.418678258043,0,4,2,15,1,76,966,1,629,45777,1,491,14,9,7,2,14,262,1494,12,23,0,81,2.0
-10075.158420058826,0,4,2,15,1,3,661,6,238,30883,1,217,53,5,10,2,2,955,420,7,220,0,169,8.0
-12626.990891325133,0,4,2,15,1,118,1267,2,640,61660,1,221,41,3,0,3,1,797,2085,12,47,0,15,1.0
-898.4290232768544,0,4,2,15,1,210,1049,1,40,50154,1,872,35,11,6,4,9,959,1665,3,73,0,566,1.0
-4478.759822739894,0,4,2,15,1,333,817,2,834,38357,1,949,27,8,6,4,9,587,2096,7,218,0,337,5.0
-10075.75339524981,0,4,2,15,1,379,1377,3,382,67357,1,178,18,7,1,2,14,838,2384,11,155,0,785,2.0
-14253.335967796713,0,4,2,15,1,547,975,2,742,46271,2,63,41,3,0,3,1,797,2520,3,85,0,751,14.0
-11086.55212267835,0,4,2,15,1,663,1562,4,733,77033,2,457,11,10,3,2,14,802,2637,3,77,0,216,12.0
1065.1215812908604,0,4,2,15,1,349,666,6,421,31110,1,728,38,3,0,1,5,243,459,21,330,0,775,2.0
1202.7381751788653,2,3,0,17,0,385,279,8,347,12921,1,978,4,21,14,3,3,552,1046,12,13,0,469,3.0
-1866.7551745854944,2,4,2,15,1,410,208,9,720,9585,5,997,2,18,12,3,7,508,1196,3,71,0,473,68.0
-1499.507275691637,0,4,2,15,1,248,805,1,226,37782,0,374,52,14,10,3,12,276,920,12,39,0,316,2.0
-7911.621842274677,0,2,1,4,0,843,542,9,343,25232,3,86,50,8,6,0,16,604,218,12,46,0,996,12.0
-8943.814448272984,0,4,2,15,1,764,1311,1,884,63999,5,926,48,18,12,0,10,967,1150,29,205,1,431,37.0
2448.417543045616,0,4,2,15,1,307,1669,3,49,82836,1,707,40,13,4,3,3,476,1678,11,155,0,998,4.0
7.846062238349077,0,4,2,15,1,208,1641,2,418,81327,7,811,43,18,12,0,4,413,1933,28,163,1,473,16.456
4482.441477398215,1,4,2,15,1,697,1285,2,58,62619,5,604,46,18,12,0,13,65,2350,12,57,0,123,6.0
-5181.257752002857,0,4,2,15,1,585,1674,3,418,83111,8,122,45,18,12,0,13,282,2861,30,118,1,964,10.0
1007.735310415057,0,4,2,15,1,830,1405,1,416,68829,3,934,49,0,15,0,13,496,853,12,39,0,902,3.0
-3969.435139541292,0,4,2,15,1,948,1579,3,61,77962,2,418,26,4,6,3,0,760,1118,8,133,1,591,8.0
-7654.856045291306,1,4,2,15,1,833,1502,4,771,73877,1,904,35,11,6,4,9,959,19,12,2,0,758,2.0
-8069.610698799956,2,4,2,15,1,317,15,7,899,682,7,498,43,18,12,0,4,413,423,12,0,0,580,1.0
-3360.6290759886087,0,4,2,15,1,208,1641,2,418,81290,2,963,6,18,12,3,7,926,2152,12,12,0,527,3.0
-2736.99749689106,0,3,0,18,0,832,703,5,559,32864,1,501,12,10,3,2,14,228,645,9,167,1,630,2.0
-6969.913323589978,0,4,2,15,1,764,1311,1,884,63953,5,638,2,18,12,3,7,508,1088,12,46,0,996,9.0
-16384.754623671084,0,4,2,15,1,517,751,1,776,35152,5,115,48,18,12,0,10,967,1084,7,230,0,249,8.0
-5926.524307807944,0,4,2,15,1,297,1501,4,221,73838,4,78,49,0,15,0,13,496,539,12,26,0,745,7.0
-1062.4330612451204,0,3,0,17,0,272,1007,3,467,47909,2,619,14,9,7,2,14,262,2117,11,148,0,479,13.0
-7883.023443998406,0,4,2,15,1,675,531,9,793,24708,6,382,43,18,12,0,4,413,103,12,9,0,891,21.0
-10599.865876320811,0,4,2,15,1,900,1651,2,365,81842,1,124,18,7,1,2,14,838,792,12,14,0,558,2.0
966.3978294037896,0,4,2,15,1,619,989,2,184,46989,0,841,31,8,6,2,2,555,238,5,186,1,176,8.0
-3997.0794039027096,0,4,2,15,1,936,486,8,627,22602,2,573,24,20,13,3,0,370,1802,7,220,0,713,4.0
-3129.103265388828,0,4,2,15,1,179,656,6,826,30636,5,773,45,18,12,0,13,282,2152,12,12,0,527,16.0
-10874.11442942456,0,4,2,15,1,74,1054,0,886,50431,4,418,47,18,12,0,13,639,695,12,19,0,730,13.0
3437.601985464272,0,4,2,15,1,886,1027,1,82,48957,1,930,4,21,14,3,3,552,1161,25,246,0,597,3.0
-2175.589050026512,0,4,2,15,1,530,804,1,63,37723,1,356,40,13,4,3,3,476,1934,28,163,1,188,6.0
-2708.9370861406933,2,4,2,15,1,964,26,7,646,1182,1,914,36,3,0,3,1,565,48,12,28,0,401,8.0
-8366.095100954984,0,4,2,15,1,894,1503,4,374,73917,1,225,22,0,15,3,8,663,3648,12,44,0,236,1.0
-5667.700800974656,2,4,2,15,1,325,154,6,605,7080,1,699,15,21,14,2,2,667,625,7,218,0,439,6.0
-11495.861148184851,0,4,2,15,1,204,1356,2,671,66286,1,409,18,7,1,2,14,838,339,7,220,0,38,1.0
-10127.156550201573,0,4,2,15,1,921,1045,1,788,49917,4,592,10,2,12,1,5,790,685,7,220,0,191,1.0
2653.060840240226,1,3,0,19,0,781,590,7,50,27462,5,733,7,18,12,3,7,470,943,12,38,0,867,3.0
1076.7641703873978,0,0,1,4,0,49,1084,0,443,51976,9,978,2,18,12,3,7,508,697,12,19,0,866,12.0
3213.4738208050885,0,3,1,4,2,15,645,6,137,30069,2,522,1,18,12,3,12,75,1766,3,73,0,617,5.0
-11066.008829916089,0,4,2,15,1,982,1318,2,818,64353,0,232,31,8,6,2,2,555,2547,3,65,0,831,10.0
2324.448958008224,0,4,2,15,1,77,488,8,282,22708,2,547,39,13,4,2,2,57,1289,8,133,1,733,2.0
-10034.666849643145,0,4,2,15,1,7,505,9,177,23469,2,116,13,19,2,2,6,915,1325,12,59,0,87,5.0
-2924.00597685358,0,4,2,15,1,850,1271,3,219,61848,2,188,17,18,12,1,15,301,922,7,216,0,846,5.0
-4788.111682908038,2,4,2,15,1,28,223,9,455,10321,0,498,40,13,4,3,3,476,934,3,71,0,55,3.0
4913.947006562184,0,4,2,15,1,152,510,9,105,23698,1,816,12,10,3,2,14,228,752,12,19,0,344,2.0
1382.805842079932,0,4,2,15,1,108,1566,4,106,77285,7,543,51,14,10,0,10,304,867,12,26,0,543,4.0
-3246.5420937012886,0,4,2,15,1,314,874,5,341,41156,2,653,33,8,6,1,5,644,1977,8,143,1,489,4.0
-10259.081650083735,2,4,2,15,1,795,414,9,692,19261,3,186,49,0,15,0,13,496,1058,8,131,1,209,7.0
-10885.534240272516,1,4,2,15,1,369,742,2,422,34686,1,283,9,18,12,2,14,920,1941,28,163,1,221,9.143
-5284.092325632442,0,4,2,15,1,200,1496,4,460,73543,2,189,19,18,12,1,5,235,2791,30,109,1,229,3.867
-9025.695845641192,2,4,2,15,1,144,317,6,868,14726,1,720,26,4,6,3,0,760,781,24,158,1,413,1.544
-13819.985635341109,0,4,2,15,1,829,1580,2,968,78006,1,212,16,18,12,2,11,667,957,12,39,0,882,1.0
-4739.100968182815,0,4,2,15,1,306,1134,0,908,54610,2,713,38,3,0,1,5,243,3629,12,19,0,5,1.0
-11022.506370115883,0,4,2,15,1,740,711,5,766,33249,1,539,13,19,2,2,6,915,1736,12,26,0,887,6.0
-9955.173992375596,0,4,2,15,1,715,1124,0,551,54089,4,193,47,18,12,0,13,639,491,3,70,0,470,4.0
-10357.712982519508,0,4,2,15,1,71,1534,3,514,75560,1,126,22,0,15,3,8,663,2152,12,12,0,527,5.0
-7366.570864664233,0,4,2,15,1,572,460,8,174,21389,4,187,10,2,12,1,5,790,148,13,86,0,853,1.0
-16132.281993501789,1,4,2,15,1,292,1353,1,972,66162,6,284,48,18,12,0,10,967,950,7,220,0,935,16.0
-4137.02381839039,0,0,0,8,0,739,1661,2,497,82371,4,538,7,18,12,3,7,470,3508,7,214,0,643,2.0
1700.6348970125127,0,4,2,15,1,618,1420,2,47,69599,7,606,43,18,12,0,4,413,613,12,47,0,690,4.0
1994.874430111498,0,4,2,15,1,531,1140,0,85,54909,1,507,19,18,12,1,5,235,2537,3,68,0,630,6.0
-8635.820328495081,2,4,2,15,1,92,215,9,426,9913,2,149,4,21,14,3,3,552,1438,5,186,1,62,2.0
-11225.850252880497,2,4,2,15,1,284,360,8,964,16753,5,512,33,8,6,1,5,644,188,12,19,0,238,24.0
-8648.532468716956,0,4,2,15,1,383,1544,3,265,76103,1,330,35,11,6,4,9,959,1749,12,21,0,822,4.0
-4156.160716421151,0,4,2,15,1,225,1277,2,611,62172,3,393,23,8,6,3,0,166,2939,30,107,1,219,7.053
-11608.414164778156,0,4,2,15,1,755,1655,2,657,82043,1,393,3,18,12,3,8,847,1273,7,210,0,35,19.0
-9293.371922118207,0,2,1,4,0,296,1590,3,796,78582,2,182,52,14,10,3,12,276,2444,18,238,0,52,3.0
-8577.266817353362,0,4,2,15,1,314,874,5,341,41172,2,20,50,8,6,0,16,604,1073,3,71,0,778,33.0
-10154.140644454048,0,4,2,15,1,126,999,1,522,47497,1,309,18,7,1,2,14,838,502,7,213,0,883,2.0
-2308.89390498567,0,0,1,4,0,489,1086,0,994,52119,2,801,39,13,4,2,2,57,1318,12,39,0,466,7.0
-7131.823638885096,0,4,2,15,1,974,1315,1,592,64213,2,517,50,8,6,0,16,604,2739,30,110,1,158,176.687
-14357.661212013632,0,4,2,15,1,961,1578,2,653,77935,1,137,53,5,10,2,2,955,3194,3,71,0,740,1.0
-16600.64786361158,0,4,2,15,1,935,824,5,853,38708,1,119,35,11,6,4,9,959,344,7,221,0,689,1.0
-3683.78240078063,0,4,2,15,1,216,1135,0,592,54664,2,230,39,13,4,2,2,57,408,12,16,0,994,15.0
1160.2773577974876,0,4,2,15,1,127,1312,1,482,64041,2,696,37,12,8,3,3,115,1589,24,158,1,551,0.811
-8403.469108631405,0,4,2,15,1,23,1288,2,590,62732,2,722,0,18,12,3,12,993,2162,12,28,0,566,2.0
-7347.664409572413,2,4,2,15,1,837,88,7,941,4008,3,227,5,18,12,3,12,18,124,7,218,0,456,2.0
-7373.093650068669,0,4,2,15,1,439,1435,4,736,70382,1,83,39,13,4,2,2,57,350,12,19,0,19,6.0
-5523.799320644355,0,4,2,15,1,142,1512,5,505,74422,2,589,50,8,6,0,16,604,93,12,32,0,139,4.0
-2864.520842356352,0,4,2,15,1,715,1156,0,372,55777,2,158,39,13,4,2,2,57,1637,3,71,0,262,1.0
-4812.535965838652,0,4,2,15,1,330,894,5,734,42141,2,521,17,18,12,1,15,301,2062,5,184,1,827,3.0
-4527.910150924033,0,4,2,15,1,672,943,2,266,44591,4,331,7,18,12,3,7,470,2444,18,238,0,52,2.0
-9696.04548892858,0,4,2,15,1,714,633,7,693,29513,1,57,24,20,13,3,0,370,250,12,36,0,592,3.0
2376.6623673336007,2,4,2,15,1,611,264,9,41,12252,7,588,45,18,12,0,13,282,912,25,246,0,188,21.0
-4905.885367141958,0,4,2,15,1,459,919,4,666,43390,1,477,17,18,12,1,15,301,1294,7,218,0,511,3.0
-3396.2311556525965,0,4,2,15,1,168,1672,3,763,83008,3,999,50,8,6,0,16,604,2473,18,238,0,312,13.0
3147.771542873821,0,4,2,15,1,134,1474,4,281,72390,0,905,32,17,9,2,2,326,2290,7,218,0,322,2.0
-7092.978872207222,0,3,0,0,0,708,599,7,399,27922,3,289,50,8,6,0,16,604,2055,5,185,1,565,22.0
-1319.7127137255302,0,4,2,15,1,702,1584,2,572,78258,1,725,52,14,10,3,12,276,144,28,161,1,262,1.757
-3887.3685680403687,0,4,2,15,1,383,1472,4,919,72253,2,573,1,18,12,3,12,75,796,12,23,0,794,6.0
3670.672477306297,0,4,2,15,1,500,1280,1,149,62350,1,518,42,6,5,4,9,33,441,12,29,0,811,2.0
-433.1644186361609,0,4,2,15,1,874,849,5,120,39947,2,698,50,8,6,0,16,604,1158,12,59,0,203,5.0
-14738.368808576688,2,4,2,15,1,794,200,9,955,9240,2,296,30,1,9,1,9,824,165,12,14,0,612,4.0
-813.5941677621031,2,4,2,15,1,777,404,8,322,18781,2,463,38,3,0,1,5,243,354,12,25,0,727,3.0
-15545.488709366566,0,4,2,15,1,705,937,3,791,44306,0,70,29,8,6,2,2,829,331,9,167,1,216,1.0
-2650.2071858964177,0,4,2,15,1,333,1557,4,45,76771,2,60,14,9,7,2,14,262,3418,12,21,0,57,1.0
-1410.547316704212,0,4,2,15,1,412,1078,0,203,51707,0,388,52,14,10,3,12,276,3064,0,318,0,34,1.0
-14883.648165309054,0,4,2,15,1,8,1666,3,711,82640,2,147,6,18,12,3,7,926,1918,8,141,1,425,3.0
-11725.303231019225,2,4,2,15,1,308,96,6,705,4393,1,88,25,8,6,3,9,583,880,12,64,0,578,3.0
-4277.970010806886,1,4,2,15,1,430,916,4,352,43268,4,874,48,18,12,0,10,967,2901,30,109,1,363,133.607
331.4629818533722,1,4,2,15,1,131,1274,3,405,61994,1,915,4,21,14,3,3,552,1407,7,228,0,893,10.0
-5765.106781604562,0,4,2,15,1,206,906,5,437,42736,1,30,12,10,3,2,14,228,723,24,156,1,730,0.892
597.596446301035,0,4,2,15,1,200,1496,4,460,73529,2,490,5,18,12,3,12,18,3250,12,46,0,991,6.0
-6967.775963122151,0,4,2,15,1,225,1277,2,611,62196,4,532,47,18,12,0,13,639,1478,3,72,0,707,7.0
162.40963285527232,0,4,2,15,1,583,973,2,651,46128,3,740,1,18,12,3,12,75,474,12,56,0,360,10.0
-4154.073078650581,0,4,2,15,1,956,1321,2,437,64506,1,863,28,8,6,4,9,879,1252,25,246,0,579,1.0
5515.991165020847,0,4,2,15,1,274,1572,3,140,77603,5,894,45,18,12,0,13,282,1308,7,220,0,963,6.0
-9280.783839554497,0,4,2,15,1,543,625,6,691,29125,1,94,17,18,12,1,15,301,1701,10,164,1,14,8.0
-3604.649039189701,0,4,2,15,1,524,1552,4,244,76506,1,172,14,9,7,2,14,262,1519,3,69,0,169,7.0
3301.9191946301235,2,4,2,15,1,901,450,8,49,20950,6,493,46,18,12,0,13,65,29,25,246,0,22,5.0
569.5595143185055,0,3,1,4,0,427,1399,1,260,68495,1,881,27,8,6,4,9,587,1492,12,26,0,412,26.0
-5024.122228470093,0,4,2,15,1,731,611,6,310,28467,1,623,30,1,9,1,9,824,839,9,178,1,523,6.871
-1513.64616314855,0,2,1,4,0,819,1216,1,196,58948,0,418,32,17,9,2,2,326,1611,12,47,0,57,10.0
5535.874378761577,0,4,2,15,1,723,1251,4,249,60785,1,999,14,9,7,2,14,262,2160,3,74,0,682,5.0
-9550.685082947131,0,4,2,15,1,220,1173,1,593,56663,0,180,25,8,6,3,9,583,2974,30,107,1,853,2.0
1330.9128337650857,0,4,2,15,1,492,941,2,229,44530,3,886,50,8,6,0,16,604,678,9,168,1,977,3.0
-13622.64232446301,0,4,2,15,1,677,961,0,483,45503,1,84,0,18,12,3,12,993,388,25,243,0,591,3.0
-7153.7275897370455,0,4,2,15,1,74,1464,4,429,71855,2,305,27,8,6,4,9,587,240,12,46,0,483,81.0
-7255.146651174245,0,4,2,15,1,447,1325,2,929,64713,2,754,27,8,6,4,9,587,2458,18,240,0,689,1.0
740.8501963658646,0,4,2,15,1,544,908,5,10,42871,2,692,50,8,6,0,16,604,701,12,2,0,343,5.0
-4290.232985160904,0,4,2,15,1,255,1430,4,499,70114,1,660,36,3,0,3,1,565,984,11,149,0,160,7.0
-5958.317585948853,0,4,2,15,1,531,1140,0,85,54919,0,279,29,8,6,2,2,829,2644,3,79,0,906,2.0
-9841.979537896728,0,4,2,15,1,536,1623,1,600,80320,3,527,8,18,12,1,5,960,1547,12,32,0,984,1.0
-10408.850461733991,0,4,2,15,1,882,835,5,688,39258,7,242,47,18,12,0,13,639,1213,12,0,0,935,2.0
-12840.179683064274,0,4,2,15,1,383,1472,4,919,72287,1,635,35,11,6,4,9,959,350,12,19,0,19,4.0
-9273.07224114351,1,4,2,15,1,909,1550,4,273,76404,1,140,18,7,1,2,14,838,3025,30,118,1,829,6.971
-6839.083782949339,0,4,2,15,1,700,1093,0,4,52425,2,33,26,4,6,3,0,760,1738,12,26,0,625,17.0
-3039.2067337143003,0,4,2,15,1,724,1413,2,382,69214,0,205,21,16,11,2,6,92,3699,3,67,0,117,1.0
-1605.0467406469952,0,4,2,15,1,97,844,5,404,39692,2,259,39,13,4,2,2,57,80,12,21,0,922,9.0
-3712.2617897292967,0,4,2,15,1,731,1438,4,197,70510,3,767,8,18,12,1,5,960,3468,8,143,1,498,6.0
-13658.932928382948,0,4,2,15,1,658,1511,5,622,74367,5,266,48,18,12,0,10,967,2712,12,47,0,79,2.0
-4539.504278145767,0,3,1,4,0,878,949,1,492,44915,3,780,26,4,6,3,0,760,2817,27,273,0,477,6.0
-7568.830588167075,0,4,2,15,1,215,514,9,989,23913,7,865,47,18,12,0,13,639,270,5,183,1,264,5.0
-3834.387928256464,0,4,2,15,1,17,476,8,134,22143,0,377,25,8,6,3,9,583,1606,25,243,0,105,1.0
-6338.138723983342,2,4,2,15,1,182,12,7,693,519,0,282,12,10,3,2,14,228,1375,24,160,1,569,2.598
-6638.62687359349,0,4,2,15,1,920,1523,3,668,74979,1,378,24,20,13,3,0,370,1186,12,2,0,495,2.0
-5915.905413079263,2,4,2,15,1,524,92,7,399,4193,3,757,6,18,12,3,7,926,132,24,156,1,85,70.994
-9693.94715247514,2,4,2,15,1,489,251,9,918,11604,2,762,3,18,12,3,8,847,587,7,223,0,652,1.0
1034.3560549349122,0,4,2,15,1,340,1339,1,91,65451,2,449,52,14,10,3,12,276,1462,3,70,0,740,3.0
6743.518104915944,0,2,1,4,0,135,1223,2,267,59292,2,888,5,18,12,3,12,18,122,8,128,1,889,1.0
142.8534515298661,0,4,2,15,1,175,918,4,698,43328,2,687,5,18,12,3,12,18,523,7,210,0,821,2.0
-7610.191028856992,0,4,2,15,1,22,1010,3,992,48075,3,408,23,8,6,3,0,166,2970,30,107,1,427,0.545
5049.1760358953625,0,4,2,15,1,683,1521,4,76,74895,6,629,46,18,12,0,13,65,2099,25,243,0,602,20.0
-2675.8727321207425,0,4,2,15,1,626,561,9,365,26114,1,364,38,3,0,1,5,243,1295,7,218,0,298,3.0
-9557.811838106536,0,4,2,15,1,483,1423,2,796,69762,2,477,50,8,6,0,16,604,3411,12,21,0,189,5.0
-6409.055130683633,0,4,2,15,1,633,706,5,943,33016,4,459,23,8,6,3,0,166,485,7,223,0,613,13.0
-8549.416386793571,1,4,2,15,1,123,1648,1,741,81672,3,693,10,2,12,1,5,790,3935,3,72,0,214,1.0
-1730.367379452835,0,4,2,15,1,509,1174,0,588,56707,1,693,17,18,12,1,15,301,320,5,186,1,611,7.0
4702.543013023314,2,4,2,15,1,646,47,7,229,2145,1,986,32,17,9,2,2,326,2,7,213,0,437,5.0
-2132.496576070192,1,4,2,15,1,558,1395,2,966,68262,3,791,1,18,12,3,12,75,896,3,70,0,653,31.0
-4027.259667090668,0,4,2,15,1,627,1001,1,372,47589,2,849,6,18,12,3,7,926,763,12,8,0,683,4.0
-10664.790984415176,2,4,2,15,1,612,188,8,927,8674,1,683,11,10,3,2,14,802,102,12,42,0,185,15.0
-9887.718010437917,0,4,2,15,1,902,1337,1,918,65319,1,33,20,21,14,1,5,150,2180,12,9,0,616,1.0
-14654.353276964095,0,4,2,15,1,184,1018,2,786,48511,2,285,35,11,6,4,9,959,3043,30,112,1,464,3.0
-3096.769430350514,0,4,2,15,1,768,1615,2,525,79914,0,300,34,15,6,2,2,100,1446,7,233,0,675,9.0
-10216.242209444154,0,4,2,15,1,886,1295,1,276,63138,1,238,35,11,6,4,9,959,2976,30,107,1,245,2.526
-1529.1588610244507,0,4,2,15,1,301,1382,3,3,67618,0,472,25,8,6,3,9,583,1917,8,141,1,130,1.0
3567.201077698275,0,4,2,15,1,635,672,5,300,31381,2,943,17,18,12,1,15,301,1508,3,70,0,250,6.0
2313.023991645888,0,2,1,4,0,19,1215,1,719,58868,2,909,5,18,12,3,12,18,2763,30,107,1,745,4.541
-4686.245112497836,0,4,2,15,1,108,1566,4,106,77281,4,256,47,18,12,0,13,639,1748,12,53,0,709,2.0
-2879.686123605101,0,3,0,17,0,956,1372,3,815,67121,1,734,38,3,0,1,5,243,1564,5,182,1,703,3.0
-71.09161602457516,0,3,0,19,0,455,954,1,572,45182,2,759,38,3,0,1,5,243,154,12,23,0,808,2.0
-8791.090743319504,2,4,2,15,1,777,449,8,735,20884,0,480,25,8,6,3,9,583,694,12,19,0,104,1.0
-5437.431102633995,0,4,2,15,1,558,1395,2,966,68309,4,843,49,0,15,0,13,496,3361,8,144,1,980,25.0
-302.7934509957522,2,4,2,15,1,432,350,7,318,16298,5,733,49,0,15,0,13,496,1054,12,3,0,852,9.0
-12236.062660787611,0,3,1,4,0,108,1213,1,905,58806,6,121,49,0,15,0,13,496,3048,30,106,1,930,7.073
-4286.314740978065,2,4,2,15,1,132,323,6,708,15000,0,897,15,21,14,2,2,667,1546,8,129,1,658,3.0
-4985.6826542407625,0,3,1,4,0,703,507,9,28,23563,1,176,15,21,14,2,2,667,1677,3,71,0,642,2.0
3188.438617696854,0,4,2,15,1,7,505,9,177,23490,1,520,39,13,4,2,2,57,1183,12,5,0,834,4.0
-229.29422466620508,0,4,2,15,1,686,550,9,55,25599,2,471,40,13,4,3,3,476,122,8,128,1,889,5.0
-1309.3153140088116,0,0,1,4,0,204,1450,4,411,71181,9,690,43,18,12,0,4,413,170,12,9,0,416,2.0
-5188.484346510705,0,4,2,15,1,936,1181,0,945,57100,2,469,39,13,4,2,2,57,1710,7,210,0,660,5.0
-193.67430942351075,0,4,2,15,1,803,644,6,835,30057,1,824,42,6,5,4,9,33,1186,12,2,0,495,67.0
