date,store_nbr,transactions
2016-04-14,21,0.0
2016-07-13,21,0.0
2015-11-27,29,0.0
2016-05-08,31,3.0
2014-11-22,19,3.0
2015-05-30,20,3.0
2017-06-21,48,3.0
2013-10-03,49,3.0
2014-06-23,49,3.0
2017-07-09,51,3.0
2014-08-16,38,3.0
2016-06-18,38,3.0
2013-08-03,6,3.0
2015-04-09,50,3.0
2013-02-26,24,3.0
2013-10-08,24,3.0
2014-09-20,24,3.0
2016-06-14,24,3.0
2016-10-10,24,3.0
2017-04-24,24,3.0
2017-05-22,24,3.0
2013-08-30,11,3.0
2014-11-10,11,3.0
2015-01-22,11,3.0
2015-05-25,11,3.0
2016-09-01,11,3.0
2013-08-31,2,3.0
2014-04-06,2,3.0
2013-11-03,34,3.0
2014-10-22,34,3.0
2013-03-29,9,3.0
2015-08-31,9,3.0
2016-07-04,9,3.0
2013-02-05,8,4.0
2015-02-09,8,4.0
2015-10-08,8,4.0
2016-09-19,8,4.0
2016-12-01,8,4.0
2014-04-10,48,4.0
2013-03-24,49,4.0
2015-01-14,49,4.0
2015-08-26,49,4.0
2016-06-29,49,4.0
2017-07-09,11,4.0
2017-08-06,11,4.0
2016-07-30,34,4.0
2013-02-17,50,4.0
2014-10-21,3,4.0
2015-04-23,46,4.0
2015-01-17,38,4.0
2013-12-18,2,4.0
2015-05-09,51,4.0
2014-12-15,24,5.0
2015-12-29,34,5.0
2015-08-01,50,5.0
2016-02-13,50,5.0
2014-01-16,47,5.0
2014-03-16,49,5.0
2014-09-28,49,5.0
2014-10-26,49,5.0
2015-01-24,49,5.0
2013-08-30,8,5.0
2014-12-08,8,5.0
2013-01-31,45,5.0
2013-08-08,46,5.0
2013-11-06,46,5.0
2017-03-22,46,5.0
2015-05-15,3,5.0
2017-03-06,3,5.0
2014-07-16,47,6.0
2015-04-09,44,6.0
2017-06-16,3,6.0
2016-08-24,45,6.0
2013-08-18,48,6.0
2014-11-29,50,6.0
2017-08-05,50,6.0
2014-05-10,49,7.0
2013-07-21,46,7.0
2013-11-02,48,7.0
2013-11-30,48,7.0
2016-09-03,48,7.0
2013-05-25,47,7.0
2013-01-13,45,7.0
2013-07-28,45,7.0
2013-08-25,45,7.0
2013-11-23,45,7.0
2014-07-05,45,7.0
2016-08-27,45,7.0
2015-08-01,47,8.0
2016-02-13,47,8.0
2013-02-03,44,8.0
2014-04-16,44,8.0
2014-11-26,44,8.0
2016-02-06,44,8.0
2015-06-06,44,9.0
2015-07-04,44,9.0
2016-01-16,44,9.0
2015-07-22,44,7.0
2016-01-02,6,0.0
2013-02-20,23,1.0
2013-03-03,23,1.0
2014-02-08,23,1.0
2014-06-11,23,1.0
2015-08-05,23,1.0
2015-11-03,23,1.0
2016-11-12,23,1.0
2017-02-10,23,1.0
2017-05-27,23,1.0
2013-05-24,12,1.0
2015-03-16,12,1.0
2017-01-16,12,1.0
2013-11-14,33,1.0
2013-12-06,33,1.0
2014-03-06,33,1.0
2014-10-16,33,1.0
2016-08-07,33,1.0
2013-10-30,19,1.0
2014-10-12,19,1.0
2016-09-11,19,1.0
2017-08-02,19,1.0
2014-07-20,36,1.0
2015-03-01,36,1.0
2015-07-02,36,1.0
2016-01-14,36,1.0
2016-05-11,36,1.0
2017-04-23,36,1.0
2017-07-05,36,1.0
2014-04-15,41,1.0
2014-08-16,41,1.0
2015-02-28,41,1.0
2017-01-28,41,1.0
2017-08-01,41,1.0
2013-03-30,28,1.0
2013-04-27,28,1.0
2014-02-07,28,1.0
2014-03-18,28,1.0
2014-09-19,28,1.0
2015-01-20,28,1.0
2015-11-30,28,1.0
2015-12-28,28,1.0
2016-08-19,28,1.0
2013-12-03,10,1.0
2014-07-15,10,1.0
2014-11-15,10,1.0
2014-11-21,10,1.0
2017-07-17,10,1.0
2013-10-15,43,1.0
2014-02-15,43,1.0
2014-09-27,43,1.0
2015-12-08,43,1.0
2016-06-21,43,1.0
2017-01-31,43,1.0
2013-07-10,40,1.0
2013-10-02,40,1.0
2014-05-14,40,1.0
2013-02-25,15,1.0
2017-04-23,15,1.0
2013-01-24,18,1.0
2017-04-30,18,1.0
2017-07-29,18,1.0
2014-03-10,13,1.0
2013-08-02,31,1.0
2013-08-13,31,1.0
2015-04-27,31,1.0
2015-05-25,31,1.0
2016-04-14,31,1.0
2016-11-18,31,1.0
2013-07-29,17,1.0
2014-02-10,17,1.0
2015-05-21,17,1.0
2015-12-03,17,1.0
2016-10-12,17,1.0
2013-11-06,39,1.0
2014-06-18,39,1.0
2016-08-15,14,1.0
2016-01-27,5,1.0
2017-06-20,5,1.0
2013-01-21,16,1.0
2013-08-05,16,1.0
2014-01-03,16,1.0
2014-03-17,16,1.0
2014-07-13,16,1.0
2015-05-28,16,1.0
2016-09-04,16,1.0
2016-06-17,29,1.0
2016-10-13,29,1.0
2013-07-14,54,1.0
2014-05-18,54,1.0
2016-03-20,54,1.0
2013-08-30,27,1.0
2015-02-24,27,1.0
2014-06-22,53,1.0
2015-09-30,53,1.0
2016-04-13,53,1.0
2017-06-24,53,1.0
2016-01-06,42,1.0
2013-11-02,25,1.0
2016-04-16,25,1.0
2016-05-14,25,1.0
2017-03-24,25,1.0
2016-12-13,21,1.0
2017-04-15,21,1.0
2016-09-14,4,1.0
2017-07-25,4,1.0
2013-10-17,37,1.0
2014-06-15,37,1.0
2014-12-28,37,1.0
2015-08-09,37,1.0
2016-03-09,20,1.0
2017-06-28,20,1.0
2017-04-08,1,1.0
2017-03-23,51,1.0
2017-07-01,22,1.0
2013-05-11,23,2.0
2015-04-03,29,2.0
2015-01-31,25,2.0
2013-02-04,49,2.0
2016-11-19,19,2.0
2017-06-03,19,2.0
2014-12-30,28,2.0
2016-09-17,20,2.0
2017-06-07,20,2.0
2015-03-27,9,2.0
2015-07-28,9,2.0
2013-09-01,18,2.0
2014-03-16,18,2.0
2014-07-22,40,2.0
2014-08-02,40,2.0
2014-11-22,40,2.0
2015-11-10,40,2.0
2017-04-25,40,2.0
2013-02-04,15,2.0
2014-04-17,15,2.0
2017-06-04,31,2.0
2014-04-20,17,2.0
2015-04-02,17,2.0
2016-06-12,17,2.0
2017-05-20,17,2.0
2014-05-22,14,2.0
2015-12-14,14,2.0
2015-01-24,39,2.0
2015-08-08,39,2.0
2017-07-08,39,2.0
2013-04-03,5,2.0
2014-06-14,5,2.0
2014-12-16,5,2.0
2014-12-27,5,2.0
2015-08-08,5,2.0
2014-06-13,27,2.0
2015-05-04,27,2.0
2015-10-02,27,2.0
2013-01-03,1,2.0
2017-03-29,1,2.0
2013-04-10,38,2.0
2016-08-24,38,2.0
2017-07-04,38,2.0
2013-12-10,6,2.0
2016-09-13,6,2.0
2017-04-25,6,2.0
2013-11-05,7,2.0
2014-10-18,7,2.0
2015-10-06,7,2.0
2016-05-17,7,2.0
2017-03-27,7,2.0
2013-05-08,4,2.0
2013-09-08,4,2.0
2014-03-23,4,2.0
2014-07-19,4,2.0
2015-02-28,4,2.0
2015-07-01,4,2.0
2014-12-07,37,2.0
2015-04-04,37,2.0
2015-08-05,37,2.0
2016-03-16,37,2.0
2016-09-28,37,2.0
2017-01-24,37,2.0
2017-08-08,37,2.0
2015-04-02,51,2.0
2016-02-21,51,2.0
2016-03-20,51,2.0
2017-05-31,51,2.0
2013-02-18,32,0.0
2013-03-18,32,0.0
2013-09-30,32,0.0
2014-09-12,32,0.0
2014-12-11,32,0.0
2015-08-03,32,0.0
2016-07-04,32,0.0
2016-11-10,32,0.0
2013-01-29,30,0.0
2014-05-09,30,0.0
2014-09-09,30,0.0
2015-04-21,30,0.0
2015-11-03,30,0.0
2016-02-01,30,0.0
2016-02-29,30,0.0
2016-09-12,30,0.0
2017-01-13,30,0.0
2017-02-10,30,0.0
2013-07-04,35,0.0
2014-02-13,35,0.0
2014-06-16,35,0.0
2014-12-29,35,0.0
2015-04-26,35,0.0
2016-04-07,35,0.0
2014-01-28,26,0.0
2014-02-08,26,0.0
2015-11-20,26,0.0
2016-01-09,26,0.0
2016-11-12,26,0.0
2016-12-10,26,0.0
2014-03-10,54,0.0
2015-01-29,54,0.0
2016-11-09,54,0.0
2013-04-24,25,0.0
2015-03-20,16,0.0
2016-01-28,16,0.0
2016-09-08,16,0.0
2017-01-09,16,0.0
2015-07-31,13,0.0
2016-06-14,13,0.0
2016-10-10,13,0.0
2015-10-28,22,0.0
2016-02-04,53,0.0
2016-05-27,10,0.0
2017-01-06,10,0.0
2013-02-28,41,0.0
2013-05-26,1,0.0
2014-04-27,1,0.0
2016-10-09,1,0.0
2013-09-13,36,0.0
2014-01-09,36,0.0
2015-02-15,37,0.0
2014-01-08,1,3.0
2014-04-30,1,3.0
2015-01-29,48,3.0
2016-05-15,51,3.0
2013-05-25,38,3.0
2015-04-25,38,3.0
2015-10-23,7,3.0
2014-03-15,6,3.0
2016-12-06,6,3.0
2014-01-16,50,3.0
2015-07-08,50,3.0
2015-04-21,24,3.0
2015-11-03,24,3.0
2016-09-12,24,3.0
2017-01-13,24,3.0
2017-02-10,24,3.0
2013-01-29,11,3.0
2015-02-19,11,3.0
2015-10-01,11,3.0
2016-02-01,11,3.0
2013-01-19,2,3.0
2014-07-16,2,3.0
2014-10-14,2,3.0
2015-10-24,2,3.0
2014-02-12,34,3.0
2014-09-24,34,3.0
2015-01-14,34,3.0
2015-01-25,34,3.0
2015-05-23,34,3.0
2016-05-04,34,3.0
2017-08-06,34,3.0
2013-07-30,9,3.0
2013-10-28,9,3.0
2014-05-12,9,3.0
2015-04-13,9,3.0
2015-08-20,9,3.0
2016-03-31,9,3.0
2016-08-01,9,3.0
2017-02-13,9,3.0
2013-11-18,8,4.0
2015-02-26,8,4.0
2016-08-22,8,4.0
2016-11-20,8,4.0
2014-07-09,48,4.0
2017-04-12,48,4.0
2015-02-05,11,4.0
2015-06-14,11,4.0
2016-05-15,11,4.0
2013-01-13,34,4.0
2013-07-28,34,4.0
2013-08-25,34,4.0
2017-03-11,34,4.0
2013-02-01,24,4.0
2015-08-14,24,4.0
2017-01-05,24,4.0
2014-04-02,50,4.0
2013-03-22,46,4.0
2016-12-20,2,4.0
2015-12-19,51,4.0
2013-09-01,11,5.0
2016-12-18,11,5.0
2015-07-01,48,5.0
2016-10-22,50,5.0
2015-07-30,47,5.0
2015-10-28,47,5.0
2016-04-16,49,5.0
2016-08-06,49,5.0
2013-05-06,45,5.0
2014-08-14,45,5.0
2015-05-20,46,5.0
2013-11-01,3,5.0
2014-03-04,3,5.0
2015-02-20,3,5.0
2015-06-12,3,5.0
2015-10-07,47,6.0
2016-02-07,47,6.0
2013-01-28,44,6.0
2014-11-20,44,6.0
2015-12-04,3,6.0
2016-08-20,48,6.0
2015-12-05,49,6.0
2017-01-28,49,6.0
2017-05-26,49,6.0
2013-09-07,50,6.0
2015-12-31,8,6.0
2014-03-02,46,7.0
2015-07-25,46,7.0
2015-08-22,46,7.0
2015-05-16,48,7.0
2013-08-17,47,7.0
2014-08-10,47,7.0
2015-07-18,47,7.0
2016-06-01,47,7.0
2016-12-09,47,7.0
2016-07-30,45,7.0
2014-01-18,47,8.0
2014-11-22,47,8.0
2016-03-12,47,8.0
2014-02-22,46,8.0
2013-09-08,45,8.0
2013-12-07,45,8.0
2014-03-23,45,8.0
2015-01-31,45,8.0
2017-03-25,45,8.0
2014-12-26,48,9.0
2014-07-26,44,8.0
2016-10-15,44,8.0
2013-05-11,44,9.0
2013-12-21,44,9.0
2014-03-15,44,9.0
2014-04-02,44,7.0
2014-04-30,44,7.0
2016-03-02,44,7.0
2016-10-12,44,7.0
2013-10-02,23,1.0
2013-10-30,23,1.0
2014-05-14,23,1.0
2015-07-25,23,1.0
2016-03-05,23,1.0
2017-02-15,23,1.0
2017-05-16,23,1.0
2014-01-03,12,1.0
2014-02-11,12,1.0
2014-08-15,12,1.0
2016-06-17,12,1.0
2016-07-15,12,1.0
2016-10-13,12,1.0
2017-05-19,12,1.0
2013-01-21,33,1.0
2014-03-17,33,1.0
2015-05-28,33,1.0
2015-06-25,33,1.0
2016-01-07,33,1.0
2013-11-27,19,1.0
2014-07-20,19,1.0
2015-07-02,19,1.0
2016-05-11,19,1.0
2014-10-23,36,1.0
2014-11-20,36,1.0
2015-06-04,36,1.0
2016-04-13,36,1.0
2016-08-14,36,1.0
2016-09-11,36,1.0
2017-06-24,36,1.0
2017-07-22,36,1.0
2013-02-02,41,1.0
2013-09-14,41,1.0
2014-01-15,41,1.0
2014-07-30,41,1.0
2015-11-07,41,1.0
2016-05-10,41,1.0
2015-12-11,28,1.0
2017-02-20,28,1.0
2013-04-23,10,1.0
2013-12-14,10,1.0
2015-02-24,10,1.0
2015-03-24,10,1.0
2015-06-22,10,1.0
2015-10-06,10,1.0
2013-07-06,43,1.0
2015-04-28,43,1.0
2015-11-10,43,1.0
2016-03-12,43,1.0
2016-04-09,43,1.0
2016-07-08,43,1.0
2016-10-22,43,1.0
2017-01-20,43,1.0
2015-12-12,40,1.0
2014-01-10,15,1.0
2014-11-20,15,1.0
2016-01-31,15,1.0
2016-02-28,15,1.0
2016-03-10,15,1.0
2016-09-11,15,1.0
2017-01-12,15,1.0
2013-02-21,18,1.0
2013-08-25,18,1.0
2015-08-06,18,1.0
2016-06-15,18,1.0
2017-04-19,18,1.0
2017-05-17,18,1.0
2017-05-28,18,1.0
2013-07-29,13,1.0
2014-10-24,31,1.0
2016-07-18,31,1.0
2016-08-15,31,1.0
2017-02-27,31,1.0
2014-09-11,17,1.0
2015-05-04,17,1.0
2016-07-14,17,1.0
2016-08-11,17,1.0
2013-03-27,39,1.0
2014-07-16,39,1.0
2013-10-31,14,1.0
2017-02-16,14,1.0
2017-03-16,14,1.0
2016-11-19,5,1.0
2017-03-11,5,1.0
2014-04-03,16,1.0
2014-04-14,16,1.0
2015-02-22,16,1.0
2016-08-07,16,1.0
2015-03-27,29,1.0
2015-04-24,29,1.0
2016-03-14,29,1.0
2016-09-15,29,1.0
2014-06-15,54,1.0
2015-08-09,54,1.0
2016-06-18,54,1.0
2017-05-31,54,1.0
2013-01-23,27,1.0
2013-12-03,27,1.0
2014-07-15,27,1.0
2016-06-14,27,1.0
2014-07-20,53,1.0
2015-09-13,53,1.0
2016-04-16,42,1.0
2016-05-14,42,1.0
2016-08-12,42,1.0
2017-02-24,42,1.0
2014-07-12,25,1.0
2015-09-05,25,1.0
2015-10-31,21,1.0
2013-11-14,37,1.0
2014-05-18,37,1.0
2015-09-06,37,1.0
2016-04-06,20,1.0
2016-10-19,20,1.0
2014-05-25,33,2.0
2015-05-31,36,2.0
2015-09-12,21,2.0
2016-04-20,19,2.0
2017-07-01,19,2.0
2015-08-05,20,2.0
2017-05-27,20,2.0
2015-11-06,9,2.0
2016-05-20,9,2.0
2016-06-17,9,2.0
2016-09-09,9,2.0
2017-05-02,43,2.0
2014-10-26,18,2.0
2014-11-23,18,2.0
2013-12-21,40,2.0
2014-01-06,15,2.0
2014-07-21,15,2.0
2016-09-07,15,2.0
2015-05-04,31,2.0
2016-10-23,31,2.0
2017-02-23,31,2.0
2013-01-27,17,2.0
2016-09-21,17,2.0
2013-02-28,14,2.0
2014-02-10,14,2.0
2013-10-05,5,2.0
2013-11-02,5,2.0
2014-05-17,5,2.0
2014-06-25,5,2.0
2015-09-05,5,2.0
2016-03-08,5,2.0
2016-07-09,5,2.0
2014-03-15,27,2.0
2015-09-04,27,2.0
2016-11-14,27,2.0
2017-06-26,27,2.0
2017-04-26,1,2.0
2014-10-22,38,2.0
2013-04-30,6,2.0
2014-07-11,6,2.0
2015-03-31,6,2.0
2015-06-23,6,2.0
2016-02-02,6,2.0
2013-04-06,7,2.0
2013-05-04,7,2.0
2014-07-15,7,2.0
2015-01-16,7,2.0
2016-12-27,7,2.0
2013-12-07,4,2.0
2014-04-09,4,2.0
2015-06-03,4,2.0
2016-04-12,4,2.0
2016-09-10,4,2.0
2017-03-25,4,2.0
2014-01-22,37,2.0
2017-05-10,37,2.0
2013-03-18,51,2.0
2014-12-28,51,2.0
2015-08-20,51,2.0
2016-10-30,51,2.0
2014-05-12,32,0.0
2016-11-21,32,0.0
2017-02-13,32,0.0
2017-03-13,32,0.0
2013-10-08,30,0.0
2014-02-08,30,0.0
2014-08-18,30,0.0
2014-08-23,30,0.0
2015-07-03,30,0.0
2015-07-31,30,0.0
2015-12-01,30,0.0
2016-04-28,8,4.0
2017-04-24,8,4.0
2017-06-08,8,4.0
2014-01-23,48,4.0
2014-05-07,48,4.0
2013-01-06,49,4.0
2014-10-29,49,4.0
2013-12-16,11,4.0
2016-03-13,11,4.0
2017-04-09,11,4.0
2013-02-06,34,4.0
2013-10-13,34,4.0
2014-03-19,34,4.0
2014-08-23,34,4.0
2014-08-22,24,4.0
2016-03-06,50,4.0
2015-01-20,3,4.0
2017-03-28,3,4.0
2016-09-29,46,4.0
2014-06-02,9,4.0
2015-09-24,45,4.0
2016-12-24,31,5.0
2013-12-30,25,5.0
2013-02-16,34,5.0
2015-10-04,11,5.0
2017-03-05,11,5.0
2014-04-02,48,5.0
2016-12-10,50,5.0
2017-01-25,47,5.0
2014-11-08,49,5.0
2016-04-20,49,5.0
2017-02-28,49,5.0
2013-05-31,8,5.0
2013-11-04,8,5.0
2016-02-18,45,5.0
2013-04-11,46,5.0
2015-07-31,3,5.0
2017-03-24,3,5.0
2017-05-22,3,5.0
2016-06-08,47,6.0
2013-04-01,44,6.0
2013-05-16,44,6.0
2013-05-30,44,6.0
2014-06-26,44,6.0
2015-01-22,44,6.0
2015-05-23,48,6.0
2015-12-24,4,6.0
2015-12-23,24,7.0
2015-09-26,46,7.0
2016-12-03,48,7.0
2016-06-11,47,7.0
2013-04-28,45,7.0
2015-10-31,45,7.0
2015-11-14,45,7.0
2014-02-22,47,8.0
2014-03-08,47,8.0
2015-10-31,47,8.0
2015-10-03,45,8.0
2016-12-20,47,9.0
2014-08-13,44,8.0
2015-10-03,44,9.0
2013-05-08,44,7.0
2016-11-16,44,7.0
2016-01-04,8,0.0
2013-06-11,23,1.0
2013-06-19,23,1.0
2013-07-25,23,1.0
2015-07-15,23,1.0
2016-01-24,23,1.0
2016-02-19,23,1.0
2013-03-11,12,1.0
2013-09-25,12,1.0
2015-09-15,12,1.0
2016-05-27,12,1.0
2016-09-22,12,1.0
2017-05-09,12,1.0
2013-07-26,33,1.0
2013-11-21,33,1.0
2014-08-03,33,1.0
2017-02-06,33,1.0
2013-08-19,19,1.0
2014-03-18,19,1.0
2016-05-26,19,1.0
2016-12-05,19,1.0
2017-07-04,19,1.0
2014-01-03,36,1.0
2016-09-04,36,1.0
2013-10-27,41,1.0
2014-07-09,41,1.0
2016-03-02,41,1.0
2016-08-29,41,1.0
2017-03-10,41,1.0
2013-01-20,28,1.0
2013-05-18,28,1.0
2014-01-28,28,1.0
2014-05-26,28,1.0
2015-01-10,28,1.0
2015-02-05,28,1.0
2015-07-09,28,1.0
2015-09-22,28,1.0
2016-01-18,28,1.0
2016-09-29,28,1.0
2014-03-24,10,1.0
2015-03-14,10,1.0
2015-08-15,10,1.0
2015-09-10,10,1.0
2013-06-18,43,1.0
2013-02-21,40,1.0
2013-07-25,40,1.0
2013-08-20,40,1.0
2016-02-19,40,1.0
2016-09-04,40,1.0
2013-08-19,15,1.0
2016-03-25,15,1.0
2013-05-17,18,1.0
2014-01-22,18,1.0
2014-06-25,18,1.0
2014-08-08,18,1.0
2016-07-28,18,1.0
2017-08-05,18,1.0
2013-01-07,13,1.0
2014-05-31,13,1.0
2015-02-10,13,1.0
2015-07-14,13,1.0
2016-01-23,13,1.0
2016-10-04,13,1.0
2016-08-05,31,1.0
2017-02-01,31,1.0
2013-07-19,17,1.0
2014-03-31,17,1.0
2014-10-10,17,1.0
2015-03-13,17,1.0
2015-04-08,17,1.0
2015-09-09,17,1.0
2013-10-22,39,1.0
2014-05-08,39,1.0
2014-10-09,39,1.0
2015-06-16,39,1.0
2014-05-25,14,1.0
2016-11-23,14,1.0
2017-06-09,14,1.0
2014-02-27,5,1.0
2016-02-17,5,1.0
2016-08-28,5,1.0
2016-10-29,5,1.0
2017-02-24,5,1.0
2017-05-10,5,1.0
2013-11-13,16,1.0
2015-06-07,16,1.0
2015-06-15,29,1.0
2015-10-11,29,1.0
2014-05-03,54,1.0
2013-01-08,27,1.0
2013-09-20,27,1.0
2014-05-07,27,1.0
2015-09-10,27,1.0
2014-07-02,53,1.0
2016-09-12,53,1.0
2016-03-21,42,1.0
2016-11-05,42,1.0
2016-12-01,42,1.0
2017-03-03,25,1.0
2017-08-04,21,1.0
2013-02-07,4,1.0
2016-06-21,4,1.0
2013-08-13,37,1.0
2017-03-09,20,1.0
2016-08-04,38,1.0
2016-08-30,38,1.0
2017-08-05,1,1.0
2016-11-04,12,2.0
2013-05-18,36,2.0
2015-01-10,19,2.0
2016-12-30,19,2.0
2014-08-03,28,2.0
2015-08-29,28,2.0
2014-03-24,9,2.0
2014-08-16,43,2.0
2017-04-17,43,2.0
2017-05-23,43,2.0
2014-02-03,18,2.0
2015-09-22,40,2.0
2016-03-02,40,2.0
2013-02-14,15,2.0
2013-10-01,15,2.0
2015-02-04,15,2.0
2015-09-21,15,2.0
2013-04-22,2,2.0
2014-08-26,2,2.0
2015-11-17,2,2.0
2017-07-16,2,2.0
2016-05-28,17,2.0
2016-12-05,14,2.0
2015-06-28,39,2.0
2013-08-25,5,2.0
2015-08-15,5,2.0
2013-11-02,27,2.0
2017-05-16,27,2.0
2015-02-03,1,2.0
2015-08-15,1,2.0
2017-01-05,1,2.0
2013-06-18,38,2.0
2015-02-10,38,2.0
2013-05-10,6,2.0
2014-04-30,6,2.0
2016-01-18,6,2.0
2017-03-15,6,2.0
2013-03-11,7,2.0
2013-08-12,7,2.0
2014-03-29,7,2.0
2014-11-03,7,2.0
2015-05-20,7,2.0
2016-06-27,7,2.0
2017-01-11,7,2.0
2017-05-09,7,2.0
2013-05-23,4,2.0
2015-05-13,4,2.0
2015-06-21,4,2.0
2015-11-22,4,2.0
2015-12-18,4,2.0
2016-08-03,4,2.0
2013-05-31,51,2.0
2013-06-26,51,2.0
2015-02-18,51,2.0
2015-07-22,51,2.0
2017-01-07,51,2.0
2014-01-16,32,0.0
2014-08-02,32,0.0
2015-04-14,32,0.0
2015-10-24,32,0.0
2016-03-26,32,0.0
2016-10-31,32,0.0
2016-12-06,32,0.0
2014-01-29,30,0.0
2016-08-22,30,0.0
2017-05-04,30,0.0
2013-06-18,35,0.0
2013-07-14,35,0.0
2013-12-15,35,0.0
2014-02-28,35,0.0
2014-06-26,35,0.0
2015-02-10,35,0.0
2015-03-08,35,0.0
2016-10-30,35,0.0
2013-03-05,26,0.0
2013-04-18,26,0.0
2013-10-20,26,0.0
2013-11-15,26,0.0
2016-01-24,26,0.0
2017-05-29,26,0.0
2013-03-13,54,0.0
2014-10-10,54,0.0
2014-11-05,54,0.0
2016-06-29,54,0.0
2016-10-25,54,0.0
2016-12-08,54,0.0
2013-08-13,25,0.0
2014-08-03,25,0.0
2015-08-03,25,0.0
2015-09-16,25,0.0
2013-09-13,16,0.0
2016-06-28,16,0.0
2017-01-25,16,0.0
2017-08-11,16,0.0
2015-01-29,13,0.0
2016-07-27,13,0.0
2016-04-15,22,0.0
2015-07-24,53,0.0
2016-02-17,10,0.0
2014-05-27,41,0.0
2013-05-05,1,0.0
2017-01-25,33,0.0
2017-08-11,33,0.0
2013-04-05,28,0.0
2016-05-28,8,3.0
2016-06-05,53,3.0
2017-08-11,27,3.0
2017-04-28,1,3.0
2016-06-29,48,3.0
2013-08-21,49,3.0
2015-09-24,49,3.0
2013-09-21,51,3.0
2015-12-31,38,3.0
2017-01-07,38,3.0
2017-06-10,38,3.0
2014-02-14,6,3.0
2016-03-19,6,3.0
2014-11-10,50,3.0
2015-07-23,50,3.0
2014-07-28,24,3.0
2015-01-29,24,3.0
2017-05-04,24,3.0
2014-01-21,11,3.0
2015-03-06,11,3.0
2015-09-15,11,3.0
2016-05-27,11,3.0
2014-11-21,2,3.0
2015-06-02,2,3.0
2015-07-08,2,3.0
2016-02-12,2,3.0
2013-01-09,34,3.0
2013-08-26,34,3.0
2015-09-11,34,3.0
2016-08-23,34,3.0
2017-05-05,34,3.0
2013-01-08,9,3.0
2013-07-20,9,3.0
2014-01-16,9,3.0
2015-09-10,9,3.0
2016-04-26,9,3.0
2013-02-26,8,4.0
2013-07-30,8,4.0
2014-03-06,8,4.0
2014-10-21,8,4.0
2016-03-31,8,4.0
2016-09-09,8,4.0
2013-08-13,48,4.0
2014-03-12,48,4.0
2014-03-20,48,4.0
2014-04-25,48,4.0
2017-07-06,48,4.0
2015-07-28,49,4.0
2016-08-22,49,4.0
2013-06-23,11,4.0
2014-03-05,11,4.0
2013-12-02,24,4.0
2014-01-15,24,4.0
2016-01-05,24,4.0
2016-05-15,50,4.0
2017-06-15,3,4.0
2016-10-24,46,4.0
2013-07-06,9,4.0
2013-12-07,9,4.0
2014-01-02,9,4.0
2013-12-24,51,5.0
2014-07-03,48,5.0
2013-08-14,47,5.0
2016-10-25,47,5.0
2017-06-19,47,5.0
2014-10-05,49,5.0
2017-07-12,49,5.0
2016-01-06,8,5.0
2016-09-17,8,5.0
2013-02-10,45,5.0
2013-09-27,45,5.0
2015-03-16,45,5.0
2016-03-15,45,5.0
2015-06-10,46,5.0
2013-11-08,3,5.0
2014-01-22,3,5.0
2014-06-25,3,5.0
2014-07-21,3,5.0
2015-09-03,3,5.0
2013-08-21,47,6.0
2014-04-07,47,6.0
2016-04-22,47,6.0
2017-07-14,47,6.0
2013-09-27,44,6.0
2013-07-20,3,6.0
2014-12-29,3,6.0
2015-08-15,3,6.0
2014-09-03,45,6.0
2015-01-18,49,6.0
2017-01-07,49,6.0
2013-12-23,38,6.0
2017-04-23,52,7.0
2016-07-16,46,7.0
2015-04-01,47,7.0
2015-10-11,47,7.0
2013-07-07,45,7.0
2014-02-02,47,8.0
2015-04-26,47,8.0
2017-04-15,47,8.0
2013-11-03,46,8.0
2014-04-13,44,9.0
2017-06-16,44,9.0
2017-07-30,44,9.0
2015-10-30,44,7.0
2013-03-21,23,1.0
2013-08-22,23,1.0
2013-09-17,23,1.0
2014-05-04,23,1.0
2015-04-16,23,1.0
2015-05-12,23,1.0
2015-12-27,23,1.0
2016-04-23,23,1.0
2017-01-03,23,1.0
2017-05-01,23,1.0
2017-06-14,23,1.0
2013-04-13,12,1.0
2013-10-23,12,1.0
2014-05-22,12,1.0
2015-07-05,12,1.0
2016-06-24,12,1.0
2016-07-30,12,1.0
2017-03-06,12,1.0
2013-10-24,33,1.0
2014-03-27,33,1.0
2015-03-17,33,1.0
2015-05-13,33,1.0
2015-10-14,33,1.0
2016-11-26,33,1.0
2014-01-31,19,1.0
2015-03-16,19,1.0
2016-01-21,19,1.0
2016-10-02,19,1.0
2017-03-05,19,1.0
2013-07-22,36,1.0
2014-01-31,36,1.0
2014-02-18,36,1.0
2014-02-26,36,1.0
2014-10-13,36,1.0
2016-03-23,36,1.0
2016-10-02,36,1.0
2016-12-03,36,1.0
2013-08-24,41,1.0
2013-09-29,41,1.0
2014-01-25,41,1.0
2014-09-11,41,1.0
2014-10-07,41,1.0
2015-03-10,41,1.0
2016-05-31,41,1.0
2016-09-26,41,1.0
2017-06-08,41,1.0
2013-03-15,28,1.0
2013-04-20,28,1.0
2013-08-16,28,1.0
2015-04-10,28,1.0
2015-09-19,28,1.0
2016-10-27,28,1.0
2013-03-13,10,1.0
2013-11-23,10,1.0
2014-06-04,10,1.0
2015-05-04,10,1.0
2013-02-17,43,1.0
2013-09-16,43,1.0
2013-03-21,40,1.0
2013-09-17,40,1.0
2015-12-27,40,1.0
2016-01-22,40,1.0
2016-06-24,40,1.0
2016-08-07,40,1.0
2017-06-14,40,1.0
2014-04-20,15,1.0
