date,store_nbr,item_nbr,unit_sales,onpromotion
2014-03-24,4,584027,12.231,2.0
2015-05-22,41,1386250,3.0,0.0
2015-11-07,24,1039087,1.0,0.0
2014-03-30,25,1314409,2.0,2.0
2017-06-27,8,318847,1.0,0.0
2015-04-20,45,1109390,24.0,0.0
2016-10-02,15,1370025,2.0,0.0
2014-03-03,15,1089045,7.0,2.0
2014-09-22,41,1457411,1.0,0.0
2016-06-09,9,1105212,4.0,0.0
2013-06-03,46,903285,102.404,2.0
2013-12-16,2,454596,1.0,2.0
2014-11-08,24,559873,22.0,0.0
2017-08-12,38,371437,4.0,0.0
2017-08-07,18,2081139,1.0,0.0
2013-04-23,28,940592,2.0,2.0
2016-06-25,27,514172,5.0,0.0
2017-04-26,4,1062926,1.0,0.0
2014-01-14,39,215352,48.0,2.0
2013-01-28,5,318847,1.0,2.0
2015-08-26,21,364865,16.0,0.0
2014-03-07,3,1576326,1.0,2.0
2013-12-21,50,890372,4.0,2.0
2017-03-18,30,657869,4.0,0.0
2014-02-24,54,205387,3.0,2.0
2015-07-10,23,1109116,14.0,0.0
2016-02-18,11,1489908,1.617,0.0
2014-11-13,9,122425,8.0,0.0
2014-07-13,4,108831,15.58,0.0
2015-04-10,40,1159414,9.0,0.0
2015-08-22,28,799461,1.0,0.0
2014-11-20,4,1457002,6.0,0.0
2013-06-10,30,1157564,1.0,2.0
2016-10-11,20,226126,1.0,0.0
2016-10-30,40,364829,7.0,0.0
2015-08-04,38,514144,7.0,0.0
2014-09-25,34,1037857,34.0,0.0
2015-11-13,45,683720,4.0,0.0
2016-10-05,21,1354389,10.0,1.0
2015-09-04,11,414421,23.0,1.0
2015-05-24,29,870545,3.0,0.0
2015-11-17,26,1463507,6.0,0.0
2015-02-06,47,371130,6.0,0.0
2017-07-20,25,162066,2.0,0.0
2016-03-09,41,949511,12.0,1.0
2016-07-27,26,1422835,2.0,0.0
2016-07-03,44,801934,11.0,0.0
2015-06-30,44,470624,2.0,0.0
2016-04-04,20,1121616,10.0,0.0
2013-11-02,19,275823,6.0,2.0
2015-11-22,29,315178,3.0,0.0
2017-06-15,41,1965878,1.0,0.0
2017-06-19,33,1621529,4.0,1.0
2013-02-26,8,979195,1.0,2.0
2017-04-17,5,1576326,1.0,1.0
2017-04-21,50,1909699,7.0,0.0
2016-08-21,51,464374,28.0,0.0
2013-11-20,7,502331,44.0,2.0
2017-03-01,21,675524,2.0,1.0
2017-06-04,46,1444615,6.0,1.0
2016-02-26,45,1961293,3.0,0.0
2016-09-26,46,176411,1.0,0.0
2014-06-14,51,1038946,6.0,0.0
2016-07-20,13,750857,2.0,0.0
2016-01-04,5,271479,4.0,0.0
2016-07-14,11,949298,4.0,0.0
2016-08-13,9,1457012,17.0,1.0
2013-07-03,25,1146799,1.0,2.0
2015-12-31,51,1447815,4.0,0.0
2014-03-26,7,1456995,1.0,2.0
2016-10-05,4,1143685,8.0,0.0
2017-01-23,8,1958179,1.0,0.0
2015-05-04,26,1239794,2.0,0.0
2017-01-02,43,1165987,3.0,0.0
2017-04-03,51,1159726,4.0,0.0
2014-11-01,3,570870,4.0,0.0
2016-12-17,49,796395,5.0,1.0
2017-02-19,41,1457202,3.0,0.0
2017-06-10,36,757880,3.0,0.0
2016-02-27,4,1239797,8.0,0.0
2013-10-18,37,422452,1.0,2.0
2014-06-30,6,246052,1.0,0.0
2016-12-03,2,207857,1.0,0.0
2017-02-24,47,1148018,11.0,0.0
2015-09-10,35,1913230,1.0,0.0
2016-08-03,21,314384,20.0,0.0
2016-08-05,10,1936647,6.0,0.0
2017-01-29,45,1914276,13.0,1.0
2016-06-10,30,1372563,1.0,0.0
2013-01-18,16,358096,4.0,2.0
2016-05-01,9,1920071,9.0,0.0
2017-03-04,7,1464041,9.0,0.0
2015-08-26,51,770463,2.0,0.0
2014-05-24,40,999547,2.0,0.0
2017-05-19,27,255202,4.0,0.0
2014-02-26,23,634009,3.7,2.0
2013-03-26,40,651525,2.0,2.0
2015-02-16,33,874593,1.0,0.0
2015-09-17,47,1176561,6.0,0.0
2015-12-24,32,1695956,3.25,0.0
2015-07-15,48,1453122,4.0,0.0
2014-07-30,46,953413,2.0,0.0
2016-11-27,22,1576312,2.0,0.0
2016-06-26,6,108698,10.0,0.0
2014-06-28,34,1047705,1.0,0.0
2014-04-14,36,1162933,5.0,0.0
2013-09-09,6,103520,6.0,2.0
2017-07-09,53,574898,3.0,0.0
2013-09-25,1,852620,2.0,2.0
2017-03-10,11,1001305,2.0,0.0
2015-06-05,16,876223,11.0,0.0
2017-01-31,12,1473393,5.512,1.0
2016-04-06,42,648313,9.0,0.0
2017-04-21,24,165988,15.0,0.0
2014-09-25,2,858872,3.0,0.0
2017-04-01,3,1083196,106.0,0.0
2016-11-03,15,1299616,5.0,0.0
2016-10-24,45,108698,4.0,0.0
2015-01-30,34,278806,2.0,0.0
2015-12-11,24,1463800,5.0,0.0
2016-04-19,30,1057491,2.0,0.0
2015-04-26,1,310671,2.0,0.0
2017-08-06,35,1159598,2.0,0.0
2014-09-23,4,938567,3.0,0.0
2014-12-23,32,354964,10.0,0.0
2016-12-16,41,1938600,2.0,0.0
2017-06-17,36,358100,1.0,0.0
2017-01-31,3,1239881,10.838,0.0
2015-11-03,10,414478,2.0,0.0
2013-11-23,19,1047774,3.0,2.0
2016-04-17,18,981655,1.0,0.0
2015-11-24,46,215896,20.0,0.0
2016-06-30,6,153239,4.0,0.0
2014-03-11,9,862213,4.0,2.0
2015-09-04,53,838408,2.0,0.0
2013-08-17,46,220613,4.0,2.0
2017-03-31,39,1457179,5.0,0.0
2016-03-26,2,368260,15.0,0.0
2017-06-10,31,583977,3.691,1.0
2015-06-05,48,470624,17.0,0.0
2014-09-20,4,1261376,1.0,1.0
2015-11-08,4,910928,2.0,0.0
2014-06-07,5,457928,25.903,0.0
2016-09-21,7,407608,4.0,1.0
2017-06-20,50,671051,2.0,1.0
2017-01-05,2,1224521,3.0,0.0
2014-10-18,9,155607,2.0,0.0
2017-07-20,47,1214325,2.0,0.0
2016-11-09,46,675524,1.0,0.0
2017-01-09,38,1082907,5.0,0.0
2014-12-16,49,1695841,11.703,0.0
2015-02-27,1,223434,3.0,0.0
2017-08-09,30,783243,9.0,0.0
2015-11-09,42,1354380,3.0,1.0
2017-05-10,6,1584379,2.0,0.0
2017-07-12,43,962601,12.0,0.0
2016-06-20,53,1695828,13.383,0.0
2014-03-03,34,1146804,1.0,2.0
2014-02-19,5,315179,6.0,2.0
2016-03-06,23,1717057,6.0,0.0
2017-04-25,10,1464008,2.0,0.0
2015-08-24,47,1158719,27.0,0.0
2015-08-04,38,636846,1.0,0.0
2016-01-12,37,464374,15.0,0.0
2016-03-18,4,519718,3.0,1.0
2017-03-09,28,1415679,4.0,0.0
2015-08-20,20,123601,6.0,0.0
2016-02-01,21,683723,1.0,0.0
2016-02-18,39,358519,4.0,0.0
2014-09-24,9,1243814,3.0,0.0
2016-06-29,53,795611,1.0,0.0
2013-07-06,43,346065,1.0,2.0
2014-08-25,50,843585,10.0,0.0
2016-05-05,46,1230418,5.0,0.0
2016-05-22,46,743494,5.0,0.0
2016-01-14,51,844019,8.481,0.0
2014-03-26,5,999546,1.0,2.0
2014-01-03,46,308916,5.0,2.0
2014-11-08,11,253145,3.0,0.0
2015-08-19,8,759697,4.0,0.0
2015-07-13,50,1004551,6.0,0.0
2014-06-01,17,1165989,4.0,0.0
2014-03-28,2,1473477,11.28,2.0
2015-07-28,28,312324,1.0,0.0
2016-10-15,42,1418847,1.0,0.0
2014-06-02,39,514729,3.0,0.0
2014-07-04,41,1473486,4.155,0.0
2016-11-06,42,648313,3.0,0.0
2016-07-31,7,996613,8.934,0.0
2016-03-22,48,638240,6.0,1.0
2014-07-12,4,890371,1.0,0.0
2014-05-23,27,273528,26.0,0.0
2016-11-30,45,250782,3.0,0.0
2015-10-14,48,1695984,16.17,1.0
2014-10-04,3,1288226,21.398,0.0
2015-09-27,36,1905800,1.0,0.0
2017-02-01,50,1463637,1.0,0.0
2017-07-11,27,2040862,9.0,0.0
2016-11-20,26,1146974,2.0,0.0
2015-05-17,7,371218,5.0,0.0
2017-04-16,41,1146974,1.0,0.0
2017-05-16,43,2048313,5.0,0.0
2013-11-30,48,730258,6.0,2.0
2013-01-26,48,871118,6.964,2.0
2015-10-20,5,1351305,7.0,0.0
2017-08-04,11,2009827,7.0,0.0
2016-04-23,15,314879,1.0,0.0
2015-11-25,12,1463810,16.0,0.0
2017-01-11,3,749729,2.0,0.0
2017-02-22,47,1973606,32.0,1.0
2017-06-25,20,2081161,36.0,0.0
2017-04-17,14,1397060,10.0,0.0
2017-06-24,5,953428,2.0,0.0
2015-03-17,9,215331,9.0,0.0
2016-12-14,41,2048163,3.0,1.0
2017-06-05,50,1037845,8.0,0.0
2016-07-17,21,1968318,1.0,0.0
2014-09-28,18,221506,7.0,0.0
2013-12-19,23,634015,8.992,2.0
2017-05-26,34,1021676,5.0,0.0
2015-08-04,29,617113,1.0,0.0
2013-08-14,23,807493,9.0,2.0
2015-05-19,24,1239856,12.175,0.0
2016-08-24,8,793345,1.0,0.0
2017-05-01,8,875604,2.0,0.0
2016-09-18,37,1976186,6.0,0.0
2014-03-18,37,329071,9.0,2.0
2016-12-02,6,168927,29.0,0.0
2016-01-21,53,859966,3.0,0.0
2017-08-06,18,1239746,2.0,1.0
2015-04-18,45,988459,186.378,0.0
2014-01-02,48,1243815,4.0,2.0
2014-06-20,30,114778,2.0,0.0
2016-08-01,24,407769,2.0,0.0
2017-02-03,18,2011463,2.0,0.0
2016-09-06,54,220432,10.0,0.0
2015-09-12,6,723210,3.0,0.0
2017-03-30,34,839362,14.0,0.0
2016-07-31,48,158956,10.0,0.0
2017-06-26,10,214381,4.0,0.0
2016-11-10,28,2029519,1.0,0.0
2014-05-22,15,938566,4.0,0.0
2015-08-09,49,264299,4.0,0.0
2017-04-14,15,838832,2.0,0.0
2014-10-05,4,1288226,8.156,0.0
2014-02-23,19,1145374,3.0,2.0
2013-02-27,4,215370,3.0,2.0
2016-04-20,39,368260,2.0,0.0
2014-06-23,47,954805,9.0,0.0
2017-07-30,2,1958186,20.0,0.0
2017-02-05,44,153078,12.0,0.0
2014-12-07,50,1124973,4.0,0.0
2016-11-23,22,1372308,1.0,0.0
2016-02-08,44,1392260,158.0,1.0
2016-11-20,45,123927,5.0,0.0
2014-12-23,6,1090401,7.0,0.0
2016-05-28,49,2010282,2.0,0.0
2014-09-11,41,1463786,3.0,0.0
2016-06-10,12,1003679,4.0,0.0
2013-06-13,18,578097,7.0,2.0
2017-01-28,7,1281780,2.0,0.0
2017-06-18,22,1386506,1.0,1.0
2016-10-10,7,915351,3.0,0.0
2016-03-28,11,273859,1.0,0.0
2014-11-02,2,1464092,3.0,0.0
2017-02-02,34,1345068,1.0,0.0
2016-02-06,9,698642,17.0,0.0
2015-07-15,39,208514,3.0,0.0
2016-08-29,48,1363878,7.0,0.0
2015-06-12,29,1162759,1.0,0.0
2017-03-25,51,1979268,12.0,0.0
2016-04-10,1,2026858,3.0,0.0
2014-01-24,11,819227,15.648,2.0
2015-06-13,16,849098,7.0,0.0
2017-06-28,48,1110679,1.0,0.0
2017-02-18,44,1987263,7.0,0.0
2017-03-19,33,1057491,1.0,0.0
2013-09-01,37,671051,2.0,2.0
2017-01-24,4,517909,1.995,0.0
2017-07-29,38,1075891,5.0,0.0
2017-05-21,51,1213906,2.0,0.0
2014-10-17,7,1695845,71.0,0.0
2017-01-02,15,1166474,4.0,0.0
2016-04-14,39,265700,3.0,0.0
2014-01-11,4,895291,23.389,2.0
2016-01-07,48,418238,3.0,0.0
2016-12-20,25,1473479,21.64,0.0
2016-06-15,4,838412,3.0,0.0
2015-10-31,43,1156724,7.0,0.0
2013-03-24,47,315180,115.0,2.0
2014-02-27,46,771156,3.0,2.0
2015-04-17,51,262358,7.0,0.0
2015-01-17,33,407769,4.0,0.0
2016-08-30,44,1456917,1.0,0.0
2017-05-24,10,587157,26.322,0.0
2013-10-24,1,577740,1.0,2.0
2013-04-30,3,634008,5.849,2.0
2013-12-05,35,977007,1.0,2.0
2015-11-12,4,519560,2.475,0.0
2016-08-10,48,1464208,8.0,0.0
2016-05-14,19,1943435,3.0,0.0
2014-06-03,53,1109116,1.0,0.0
2017-07-29,48,664545,8.0,0.0
2015-05-26,41,1463765,13.0,0.0
2016-10-17,39,1391549,20.0,0.0
2015-05-15,7,1230461,3.0,0.0
2016-11-09,49,1246493,2.0,0.0
2013-04-15,48,357996,6.0,2.0
2015-03-11,49,838875,2.0,0.0
2013-03-02,3,105574,35.0,2.0
2015-08-08,24,1124164,5.0,0.0
2016-02-28,21,1458849,3.0,0.0
2017-07-25,5,115891,2.0,0.0
2015-01-08,49,362035,1.0,0.0
2015-02-10,48,849941,2.982,0.0
2016-10-01,17,671079,2.0,1.0
2014-05-06,31,368624,1.0,0.0
2016-12-19,34,459801,4.0,0.0
2017-06-15,34,936994,8.0,1.0
2015-03-10,7,743496,4.0,0.0
2013-05-10,6,736128,8.0,2.0
2016-04-09,31,1239739,1.0,0.0
2015-11-15,38,812726,6.0,0.0
2016-10-07,4,823245,2.0,0.0
2015-12-31,7,1239876,10.946,0.0
2014-07-02,15,1457004,17.0,0.0
2014-11-04,1,812725,2.0,0.0
2014-10-06,4,369432,5.0,0.0
2014-11-20,14,583978,2.016,1.0
2016-02-14,51,664539,1.0,0.0
2016-04-23,22,849139,2.0,0.0
2013-03-25,47,913521,11.0,2.0
2016-05-02,53,881701,3.0,1.0
2016-06-03,20,115894,9.0,0.0
2017-04-21,33,1926107,2.0,0.0
2013-06-20,37,1064018,5.0,2.0
2015-12-10,9,358515,2.0,0.0
2017-06-27,33,1977218,5.0,0.0
2014-04-30,14,314384,23.0,0.0
2016-02-14,4,1047786,18.0,0.0
2014-03-03,3,1038937,7.0,2.0
2016-06-11,37,223463,3.0,0.0
2016-12-04,50,1935388,7.0,0.0
2015-02-11,34,830797,8.0,0.0
2014-10-15,19,1584576,7.0,0.0
2016-01-19,39,668753,2.0,0.0
2013-08-06,27,1089843,4.0,2.0
2016-06-17,13,365264,1.0,0.0
2017-05-06,1,227111,6.0,0.0
2017-07-17,29,368260,5.0,0.0
2013-06-05,47,376427,7.0,2.0
2014-03-16,45,275826,15.0,2.0
2015-08-22,16,179579,7.0,0.0
2016-04-10,27,1463596,2.0,0.0
2017-03-10,29,320682,7.0,0.0
2017-04-21,36,907671,4.0,0.0
2016-12-30,6,938576,7.0,0.0
2015-10-21,8,681606,9.0,0.0
2015-08-11,39,1146804,3.0,0.0
2017-07-25,30,1981607,6.0,0.0
2016-08-21,46,1975584,3.0,0.0
2015-07-20,4,1621529,4.0,0.0
2016-06-05,6,1971328,3.0,0.0
2014-02-28,27,213652,1.0,2.0
2014-09-07,48,1321336,1.0,0.0
2014-03-11,2,939207,11.0,2.0
2013-07-29,3,936994,9.0,2.0
2014-11-05,10,1464218,3.0,0.0
2016-06-14,15,1165987,1.0,0.0
2014-05-04,11,939210,2.0,0.0
2017-01-29,49,1463786,11.0,0.0
2015-12-04,29,1328907,9.0,0.0
2017-02-05,4,161288,3.0,0.0
2014-03-29,48,1584301,1.0,2.0
2017-07-05,31,1350565,3.0,0.0
2013-03-15,34,165553,2.0,2.0
2016-04-02,1,1309246,6.0,0.0
2017-03-02,26,587156,3.0,1.0
2017-07-06,49,1224521,4.0,0.0
2015-11-30,54,2010511,14.0,0.0
2014-06-30,30,1178697,2.0,0.0
2014-08-16,36,551893,4.0,0.0
2015-12-06,20,514242,28.0,0.0
2016-05-09,18,1239954,5.0,0.0
2014-12-05,2,1146648,5.0,0.0
2017-08-14,28,1239913,8.0,0.0
2013-08-25,7,683720,1.0,2.0
2015-03-28,13,1228320,2.0,0.0
2013-12-05,51,567579,4.0,2.0
2013-08-08,17,587069,10.0,2.0
2013-07-16,23,913364,10.0,2.0
2015-06-02,41,1346627,9.0,0.0
2017-03-18,3,1914277,11.0,0.0
2015-06-12,47,1466047,3.0,0.0
2013-11-25,17,414421,10.0,2.0
2017-01-30,17,1463812,14.0,0.0
2015-01-15,34,507870,1.0,0.0
2015-01-26,33,586823,8.0,0.0
2016-04-09,44,1044592,35.0,0.0
2015-02-16,53,310644,21.0,0.0
2016-05-16,25,410257,7.0,0.0
2017-01-08,24,1148018,1.0,0.0
2015-09-11,18,1693652,12.0,0.0
2016-02-28,14,909361,3.0,0.0
2016-01-25,6,1463898,16.0,0.0
2016-01-02,46,210520,2.0,0.0
2014-04-04,51,211203,21.0,0.0
2016-10-02,8,953428,12.0,0.0
2016-01-07,6,1038952,10.0,0.0
2016-12-20,38,471980,10.0,0.0
2014-05-12,4,418024,4.0,0.0
2015-11-25,54,1239741,1.0,1.0
2017-02-27,50,1981836,1.0,0.0
2013-04-18,7,641042,13.0,2.0
2016-06-30,4,1428331,1.0,0.0
2016-02-25,33,1463855,44.0,1.0
2013-06-09,45,265700,8.0,2.0
2014-11-28,19,155610,2.0,0.0
2013-02-12,2,315179,1.0,2.0
2016-06-07,5,1920059,7.0,0.0
2013-05-14,3,956012,26.0,2.0
2017-07-22,43,125430,10.0,0.0
2015-10-22,40,1087467,1.0,0.0
2014-11-22,17,580929,4.0,0.0
2013-08-27,24,940591,2.0,2.0
2017-04-11,45,1457180,12.0,0.0
2014-10-29,46,1489660,2.949,1.0
2013-04-27,30,302998,3.0,2.0
2016-05-22,8,1090419,1.0,0.0
2017-01-21,28,852937,2.0,1.0
2016-04-10,40,1324670,3.0,0.0
2016-06-18,45,364413,3.0,0.0
2015-06-24,6,1354381,2.0,0.0
2016-07-05,53,853196,2.0,0.0
2013-06-27,5,807493,32.0,2.0
2013-03-23,43,212552,10.0,2.0
2016-04-05,3,741201,16.0,0.0
2013-02-26,4,1047775,1.0,2.0
2013-09-04,37,839363,17.0,2.0
2014-09-03,47,577740,7.0,0.0
2015-02-05,38,581742,9.0,0.0
2015-01-21,24,878715,2.0,0.0
2013-09-01,37,258268,34.0,2.0
2016-09-10,14,329365,13.0,0.0
2016-07-27,48,1909748,1.0,0.0
2015-07-17,12,1076155,1.0,0.0
2015-09-07,4,979199,1.0,0.0
2016-10-30,49,1914276,4.0,0.0
2014-11-18,33,1146497,5.0,0.0
2016-10-04,4,1457341,7.0,0.0
2017-04-02,2,1464302,2.0,0.0
2017-08-15,45,273859,8.0,0.0
2016-10-23,17,886396,6.0,0.0
2014-06-27,45,559870,87.0,0.0
2017-05-31,50,1464309,1.0,0.0
2016-12-02,39,1239795,1.0,0.0
2015-06-22,1,639586,4.0,0.0
2014-01-16,16,1457175,5.0,2.0
2015-09-23,40,1920045,2.0,0.0
2014-01-03,3,1473486,15.011,2.0
2017-08-15,7,1040170,2.0,0.0
2014-10-03,34,1104725,12.0,0.0
2016-04-20,47,1456909,8.0,0.0
2013-11-27,30,843459,105.0,2.0
2016-04-16,27,1057491,1.0,0.0
2013-03-08,8,1047786,21.0,2.0
2014-05-28,46,981655,1.0,0.0
2015-09-05,39,1176560,3.0,0.0
2016-11-21,45,559044,5.0,0.0
2015-10-25,11,1134971,36.0,0.0
2016-07-10,27,1695836,17.758,0.0
2017-04-02,42,804974,11.0,0.0
2017-04-04,37,1096235,7.0,0.0
2017-06-11,16,1239783,15.0,0.0
2017-07-14,44,587186,16.0,0.0
2014-06-12,44,164036,3.0,0.0
2013-10-02,26,123602,1.0,2.0
2015-12-22,43,838832,1.0,0.0
2014-03-25,26,671051,1.0,2.0
2016-03-12,6,964753,9.0,0.0
2015-04-11,32,696183,4.0,0.0
2016-01-31,17,1368456,1.0,0.0
2017-05-28,23,1457031,1.0,0.0
2015-05-06,38,463901,8.0,0.0
2013-06-24,30,502067,1.0,2.0
2014-01-17,34,410866,2.0,2.0
2015-07-17,6,1147017,1.0,0.0
2017-05-08,49,1038946,12.0,0.0
2015-07-20,24,510057,4.0,0.0
2014-08-02,53,687549,1.0,0.0
2016-11-17,39,407769,4.0,0.0
2016-12-07,5,1422500,2.0,0.0
2017-04-01,28,464385,8.0,0.0
2015-08-08,32,1001305,1.0,0.0
2014-04-09,8,170791,14.0,0.0
2017-01-25,4,1229566,1.0,0.0
2016-10-27,3,1466077,4.0,0.0
2015-11-05,47,208514,16.0,0.0
2017-08-02,19,1695836,0.748,0.0
2015-03-20,20,765517,1.0,0.0
2016-07-04,12,1464070,11.0,0.0
2016-10-07,32,1066901,1.0,0.0
2015-12-01,24,1342008,1.0,0.0
2015-07-12,35,1299616,1.0,0.0
2017-07-22,38,1239736,3.0,0.0
2016-01-03,50,890215,21.0,0.0
2014-10-30,17,1463786,12.0,0.0
2017-02-04,8,2008562,5.0,0.0
2014-04-14,4,700607,1.0,0.0
2017-06-29,4,1489900,1.0,1.0
2017-01-08,16,583975,4.053,0.0
2016-06-29,31,1920057,5.0,0.0
2016-07-19,44,1903500,7.253999999999999,0.0
2016-06-07,41,946671,1.0,0.0
2015-04-01,51,268440,3.0,0.0
2013-10-17,6,582864,11.205,2.0
2014-03-03,50,809184,1.0,2.0
2016-10-03,7,1976260,5.0,0.0
2013-10-30,24,269287,1.0,2.0
2014-03-12,35,1113872,2.0,2.0
2016-11-04,15,1328672,24.0,1.0
2017-04-05,9,1457335,7.0,0.0
2016-01-08,46,1473409,4.453,0.0
2015-03-18,18,213652,1.0,0.0
2015-11-20,13,1463625,1.0,0.0
2016-11-14,16,1971394,3.0,0.0
2014-01-10,33,1464133,1.0,2.0
2016-12-30,18,841570,1.0,1.0
2016-06-26,8,559870,31.0,1.0
2015-10-04,1,414623,4.0,0.0
2015-11-11,5,587156,7.0,0.0
2016-03-04,15,592942,4.0,0.0
2013-02-01,45,789223,20.0,2.0
2014-04-21,17,108079,1.0,0.0
2014-02-28,23,795612,1.0,2.0
2015-05-14,3,838400,9.0,0.0
2017-07-16,47,2005877,8.0,0.0
2014-12-20,48,996606,5.026,0.0
2013-08-02,35,414750,3.0,2.0
2015-08-27,3,843609,3.0,0.0
2013-09-20,34,406965,2.0,2.0
2016-07-25,19,1143691,5.0,0.0
2016-09-18,30,173113,1.0,0.0
2016-05-28,11,1157564,22.0,0.0
2013-05-11,33,318932,4.0,2.0
2017-07-10,6,946671,1.0,0.0
2016-04-09,14,414621,1.0,0.0
2017-07-06,7,683722,1.0,0.0
2016-12-02,7,2011266,11.0,1.0
2015-05-24,4,355090,2.0,0.0
2017-05-05,2,2019084,7.0,0.0
2014-07-12,7,314384,41.0,0.0
2015-08-20,45,783243,2.0,0.0
2016-02-13,25,903286,25.568,0.0
2016-06-02,30,426155,4.0,0.0
2015-10-16,20,1418846,1.0,0.0
2017-02-27,14,1621528,4.0,0.0
2015-04-20,1,1044592,5.0,0.0
2016-06-27,20,2010676,4.0,0.0
2016-03-02,54,514729,4.0,0.0
2015-07-27,50,1038953,2.0,0.0
2017-04-18,53,673306,3.0,0.0
2013-01-13,31,1047681,3.0,2.0
2017-01-02,43,108831,11.349,0.0
2016-04-13,39,1456921,2.0,0.0
2016-10-24,39,208498,3.0,0.0
2015-04-03,11,315277,67.0,0.0
2016-06-01,20,1047786,6.0,0.0
2016-08-07,5,1464153,2.0,1.0
2013-03-02,2,1038953,2.0,2.0
2017-07-29,36,759890,1.0,0.0
2016-04-10,31,179615,7.0,0.0
2016-05-20,20,1971436,15.0,0.0
2015-05-16,27,1052022,4.0,0.0
2014-11-21,30,1575237,1.0,0.0
2015-01-02,10,1109389,4.0,0.0
2014-09-14,24,1328495,18.0,0.0
2013-11-28,46,258411,4.0,2.0
2016-04-17,25,115611,5.0,0.0
2013-05-28,6,371218,1.0,2.0
2013-12-12,16,638240,1.0,2.0
2014-11-16,38,938574,6.0,0.0
2015-12-13,23,671039,8.0,1.0
2016-09-07,50,987308,33.0,0.0
2017-02-18,49,1948632,9.0,0.0
2015-07-14,48,1457180,6.0,0.0
2016-10-29,6,1960591,2.0,0.0
2015-09-03,4,682321,9.0,0.0
2016-08-01,46,802832,17.0,0.0
2015-08-01,3,1464217,14.0,1.0
2016-11-15,19,2026683,1.0,0.0
2016-01-10,48,1463772,14.0,0.0
2013-03-29,3,119187,4.0,2.0
2015-05-24,3,1464076,8.0,0.0
2014-08-10,37,1124164,5.0,0.0
2014-11-03,45,1243817,5.0,0.0
2016-10-20,51,938575,3.0,0.0
2015-09-08,6,1021281,2.0,0.0
2017-03-04,21,1331068,5.0,0.0
2017-04-05,53,1317095,1.0,0.0
2016-03-10,18,422452,4.0,0.0
2014-03-30,24,464302,2.0,2.0
2017-06-05,3,417835,2.0,0.0
2017-03-22,17,1463787,6.0,0.0
2016-09-29,29,1967642,2.0,0.0
2015-08-21,38,1576589,5.0,0.0
2017-07-03,54,1696039,23.676,0.0
2016-03-12,9,510054,35.0,0.0
2015-10-09,36,1214325,32.0,1.0
2014-11-25,8,177050,1.0,0.0
2014-05-24,40,257848,3.0,0.0
2013-06-23,41,847894,5.0,2.0
2016-04-22,26,1964111,1.0,0.0
2016-09-04,15,1152346,1.0,0.0
2014-02-15,46,849135,3.0,2.0
2013-02-15,26,414353,12.0,2.0
2014-11-28,3,1239916,2.0,0.0
2017-02-07,47,418235,18.0,0.0
2013-09-30,6,583925,10.57,2.0
2013-06-19,40,275823,2.0,2.0
2017-08-15,20,1171142,1.0,0.0
2016-10-22,38,308924,2.0,0.0
2016-09-22,15,575675,3.0,0.0
2016-11-16,17,1920016,2.0,0.0
2016-02-02,47,1463860,87.0,0.0
2014-05-28,6,987308,15.0,0.0
2016-09-04,10,507870,3.0,0.0
2016-03-30,4,464263,4.0,0.0
2014-08-06,15,1145374,4.0,0.0
2015-11-15,38,168989,1.0,0.0
2014-02-23,17,410866,6.0,2.0
2016-05-22,48,1239794,6.0,0.0
2014-01-18,25,578097,2.0,2.0
2015-06-25,3,114790,17.0,0.0
2017-04-27,1,913964,3.0,0.0
2015-03-15,40,1121615,24.0,0.0
2014-06-26,36,457688,4.0,0.0
2017-02-04,8,890372,5.0,0.0
2017-01-08,38,799461,3.0,0.0
2016-12-03,25,1473475,8.167,0.0
2013-02-18,2,457424,5.0,2.0
2017-03-09,22,1239883,0.573,0.0
2017-02-03,53,1693648,43.962,0.0
2014-10-20,4,557408,11.0,0.0
2017-03-29,3,368260,10.0,0.0
2015-10-22,50,1463860,16.0,0.0
2016-05-31,2,1503847,36.235,0.0
2016-10-31,4,1920071,6.0,1.0
2016-08-29,46,452022,2.0,0.0
2015-12-13,17,106716,5.0,0.0
2016-12-17,18,1463437,2.0,1.0
2016-04-10,33,517904,5.0,0.0
2017-05-02,12,1457251,3.0,0.0
2015-01-15,46,1089844,17.0,0.0
2017-03-21,2,214381,2.0,0.0
2013-11-29,38,458029,2.0,2.0
2014-04-23,18,318847,14.0,0.0
2014-08-07,3,949243,7.0,0.0
2014-05-09,37,314384,65.0,0.0
2016-09-30,2,1457229,1.0,0.0
2016-01-02,34,1463791,1.0,0.0
2014-05-01,54,264751,1.0,0.0
2017-04-23,22,155621,4.0,0.0
2015-11-14,51,1920035,9.0,0.0
2016-12-08,11,939207,7.0,0.0
2013-10-31,11,578097,8.0,2.0
2016-11-11,2,211206,1.0,0.0
2015-06-20,47,1356038,4.0,1.0
2015-01-28,50,816606,11.0,0.0
2014-08-21,11,371434,2.0,0.0
2016-10-22,4,1958249,8.0,0.0
2016-01-25,11,1913258,5.0,0.0
2013-11-24,26,1146802,5.0,2.0
2014-12-09,16,872309,2.0,0.0
2017-07-09,44,265257,18.0,0.0
2014-11-11,31,1168738,1.0,0.0
2016-10-26,28,876223,4.0,0.0
2016-07-04,13,1351305,3.0,0.0
2016-12-09,8,1040348,2.0,0.0
2015-12-09,24,1695932,9.318,1.0
2016-09-24,7,1695846,4.462,0.0
2016-12-29,49,1695841,15.316,0.0
