ORDERKEY,CUSTKEY,PARTKEY,SUPPKEY,ORDERDATE,REVENUE
27264,22888,216692,5307,19960607,551
27265,65308,198963,17744,19970419,325
27266,204301,125101,970,19930502,89
27266,204301,163851,11712,19930502,945
27267,178942,344796,6140,19980416,296
27267,178942,180566,290,19980416,296
27267,178942,559609,2885,19980416,996
27267,178942,347975,2189,19980416,942
27267,178942,207839,534,19980416,75
27267,178942,541090,7428,19980416,669
27268,258142,156224,14001,19960304,452
27268,258142,46525,12575,19960304,371
27268,258142,134053,18563,19960304,624
27268,258142,16024,6855,19960304,631
27268,258142,514486,366,19960304,126
27268,258142,357838,10871,19960304,700
27269,259198,458620,3520,19950604,954
27269,259198,419738,8811,19950604,927
27269,259198,332794,2712,19950604,255
27269,259198,60328,11675,19950604,921
27269,259198,520607,6006,19950604,126
27269,259198,41010,18596,19950604,128
27270,28799,543047,8945,19970412,514
27270,28799,386816,15433,19970412,314
27270,28799,200548,1354,19970412,42
27270,28799,406674,7149,19970412,50
27270,28799,355380,1732,19970412,926
27270,28799,459329,5060,19970412,855
27271,122408,557453,13567,19941209,279
27271,122408,98393,9254,19941209,1003
27271,122408,77589,11262,19941209,610
27271,122408,235751,17311,19941209,199
27296,209818,256061,14278,19970903,63
27296,209818,414152,7155,19970903,780
27296,209818,48459,2552,19970903,213
27296,209818,239079,17478,19970903,491
27296,209818,591693,5958,19970903,67
27296,209818,182120,13739,19970903,859
27296,209818,282981,7462,19970903,931
27297,181642,458733,7880,19970831,132
27298,33136,392989,14760,19940309,959
27298,33136,152288,16097,19940309,332
27298,33136,503220,19810,19940309,97
27299,114280,325855,2500,19951108,42
27299,114280,430640,12921,19951108,394
27299,114280,555026,17439,19951108,385
27300,94528,317660,13372,19940906,266
27300,94528,96291,19375,19940906,689
27300,94528,153483,19286,19940906,663
27300,94528,180487,7330,19940906,984
27300,94528,439506,6224,19940906,853
27300,94528,169405,12891,19940906,151
27301,202813,480468,16254,19940103,810
27301,202813,409073,6162,19940103,174
27301,202813,478221,648,19940103,987
27301,202813,452338,16251,19940103,60
27301,202813,442573,18157,19940103,423
27302,51532,205119,19151,19970620,975
27302,51532,434794,19768,19970620,942
27302,51532,176023,11960,19970620,632
27302,51532,410482,17825,19970620,636
27303,288931,558689,15572,19970204,986
27303,288931,478694,11497,19970204,129
27303,288931,8844,18613,19970204,308
27328,233875,474472,10608,19970507,846
27328,233875,450116,6911,19970507,804
27328,233875,289862,19603,19970507,394
27328,233875,302130,3488,19970507,131
27328,233875,85272,14183,19970507,853
27328,233875,353662,6451,19970507,57
27329,135320,516582,12633,19930227,354
27329,135320,184426,1253,19930227,747
27329,135320,36169,18318,19930227,945
27329,135320,85568,17581,19930227,206
27329,135320,534247,12718,19930227,637
27330,21721,540360,17627,19940721,1015
27330,21721,221103,550,19940721,294
27330,21721,271151,12992,19940721,391
27330,21721,231746,13284,19940721,690
27330,21721,346424,4018,19940721,988
27330,21721,539756,7197,19940721,932
27331,248458,467387,18724,19920101,492
27331,248458,162973,166,19920101,357
27331,248458,79725,15598,19920101,317
27331,248458,125896,11429,19920101,782
27331,248458,333066,253,19920101,523
27332,130709,174745,1037,19960808,759
27333,225184,11163,626,19940610,272
27333,225184,412098,12517,19940610,53
27333,225184,323816,4207,19940610,367
27333,225184,368874,2090,19940610,355
27333,225184,454972,1923,19940610,151
27334,137788,564023,13662,19950310,661
27334,137788,124680,14985,19950310,256
27335,102530,49480,5256,19980618,102
27335,102530,5960,5909,19980618,293
27335,102530,562931,10630,19980618,793
27360,17450,426118,3596,19930804,17
27360,17450,149337,13236,19930804,627
27360,17450,93218,17336,19930804,40
27360,17450,106912,19575,19930804,249
27360,17450,465792,9099,19930804,418
27360,17450,360496,16385,19930804,388
27361,167260,479868,19899,19960602,341
27361,167260,537766,12751,19960602,802
27361,167260,422621,5342,19960602,265
27361,167260,183830,6542,19960602,429
27361,167260,222588,15860,19960602,763
27361,167260,26386,4516,19960602,341
27362,112820,579465,18252,19940614,677
27363,153266,487176,18375,19970525,347
27363,153266,358561,5786,19970525,861
27363,153266,528893,11412,19970525,852
27363,153266,88433,17245,19970525,603
27363,153266,81919,12888,19970525,368
27363,153266,408630,12227,19970525,898
27363,153266,244069,12866,19970525,791
27364,140080,454140,10691,19930214,209
27365,210887,8164,12135,19920723,531
27366,173965,66971,1326,19980720,88
27366,173965,570494,2407,19980720,885
27366,173965,285063,10566,19980720,877
27366,173965,44055,7621,19980720,650
27366,173965,22319,10277,19980720,444
27366,173965,101771,15858,19980720,702
27367,29120,505934,11385,19931125,705
27367,29120,29390,12126,19931125,2
27367,29120,147638,11076,19931125,379
27367,29120,338909,14162,19931125,750
27367,29120,227932,16429,19931125,341
27367,29120,440139,10980,19931125,288
27367,29120,3887,18455,19931125,456
27392,117947,517526,18770,19970606,587
27392,117947,450114,5397,19970606,949
27392,117947,250441,13928,19970606,1001
27392,117947,146291,16589,19970606,388
27393,231805,419160,16067,19920314,63
27393,231805,220694,16429,19920314,156
27393,231805,594590,1105,19920314,336
27393,231805,269572,999,19920314,959
27393,231805,86131,39,19920314,999
27394,144349,567912,10950,19930223,444
27394,144349,81382,16415,19930223,503
27394,144349,384896,17967,19930223,738
27394,144349,331872,19673,19930223,538
27394,144349,166976,12185,19930223,1021
27394,144349,163992,10057,19930223,942
27395,273200,383037,11009,19970816,255
27395,273200,286120,3904,19970816,32
27395,273200,405573,13663,19970816,612
27395,273200,450546,4295,19970816,430
27395,273200,324442,16640,19970816,651
27395,273200,86730,15097,19970816,893
27395,273200,262150,19789,19970816,174
27396,164866,147590,9465,19951211,1014
27396,164866,135500,8741,19951211,544
27396,164866,347828,6709,19951211,262
27396,164866,131394,2645,19951211,690
27396,164866,333244,876,19951211,558
27397,74273,332408,13756,19961102,537
27397,74273,167645,12366,19961102,987
27398,1159,29156,4638,19920522,170
27398,1159,418888,5845,19920522,5
27398,1159,442484,16165,19920522,393
27399,249551,579674,7374,19970224,166
27399,249551,365858,3256,19970224,308
27424,195526,408417,8894,19960728,174
27424,195526,252568,5139,19960728,342
27424,195526,505160,17220,19960728,13
27425,283271,198047,17189,19940316,59
27425,283271,375145,15502,19940316,924
27425,283271,253696,13558,19940316,1004
27425,283271,267512,8180,19940316,930
27425,283271,262026,16862,19940316,989
27425,283271,456503,13575,19940316,280
27426,223403,290938,4525,19940122,496
27426,223403,387626,16230,19940122,647
27426,223403,25470,11549,19940122,753
27427,217648,473556,13925,19960202,320
27427,217648,42534,1616,19960202,203
27428,95992,328529,16898,19941011,491
27428,95992,380626,14496,19941011,651
27428,95992,576831,1327,19941011,758
27428,95992,587836,14571,19941011,722
27429,220025,269924,1388,19961114,436
27429,220025,4655,1941,19961114,521
27429,220025,225217,6245,19961114,340
27430,149038,416130,7129,19970531,420
27430,149038,281403,11557,19970531,1004
27430,149038,333963,9362,19970531,946
27430,149038,501376,13331,19970531,145
27430,149038,222194,12780,19970531,381
27430,149038,1986,10115,19970531,1023
27431,152545,469290,682,19951203,215
27431,152545,341865,18202,19951203,1020
27431,152545,122356,16069,19951203,968
27431,152545,221262,11108,19951203,863
27431,152545,536171,5044,19951203,502
27456,10775,365378,5182,19930109,101
27456,10775,500031,11091,19930109,1008
27456,10775,411597,5645,19930109,17
27457,186284,389780,4002,19931030,110
27457,186284,226587,6349,19931030,494
27457,186284,32472,31,19931030,572
27457,186284,351246,12409,19931030,495
27457,186284,585630,15220,19931030,92
27457,186284,278852,7216,19931030,752
27458,72310,192035,9845,19960120,227
27459,292261,363435,654,19930703,723
27460,113236,488569,7828,19940710,52
27460,113236,370904,1660,19940710,117
27460,113236,370759,3469,19940710,930
27460,113236,337135,11701,19940710,58
27460,113236,425144,17659,19940710,418
27461,250522,574572,13619,19921125,41
27462,12254,11986,8647,19961025,580
27462,12254,441875,1388,19961025,580
27463,138658,100993,9984,19950823,543
27463,138658,586921,14622,19950823,57
27463,138658,371689,10595,19950823,304
27488,298888,140947,11428,19941209,354
27488,298888,92629,13593,19941209,818
27488,298888,414248,14215,19941209,348
27488,298888,465437,11192,19941209,533
27489,204553,403941,8140,19970328,21
27489,204553,27967,12652,19970328,574
27489,204553,241008,16077,19970328,411
27490,196516,137821,17727,19950611,381
27491,111946,234020,13167,19951217,502
27491,111946,159916,15750,19951217,413
27491,111946,304873,6828,19951217,955
27491,111946,592745,4981,19951217,592
27491,111946,461874,13130,19951217,494
27492,151411,144658,14335,19980731,389
27492,151411,52665,3496,19980731,893
27492,151411,138983,13636,19980731,979
27492,151411,83004,3591,19980731,176
27492,151411,44919,17926,19980731,180
27492,151411,149139,9106,19980731,1016
27492,151411,362472,17064,19980731,363
27493,136747,255034,14408,19940116,496
27493,136747,552772,11725,19940116,504
27493,136747,37352,14326,19940116,957
27494,297449,219434,6200,19940503,684
27494,297449,419933,8830,19940503,832
27494,297449,12248,18401,19940503,873
27494,297449,39850,13558,19940503,709
27495,16927,578849,9302,19941105,621
27495,16927,313578,13418,19941105,213
27495,16927,503172,8738,19941105,127
27495,16927,398285,7381,19941105,159
27495,16927,367733,17811,19941105,767
27520,81893,8766,17108,19960505,240
27520,81893,318493,9265,19960505,43
27521,273344,304848,203,19920525,604
27521,273344,175583,15213,19920525,523
27521,273344,208383,11270,19920525,351
27522,188522,557441,15214,19941227,49
27522,188522,500093,8455,19941227,445
27522,188522,252036,2477,19941227,351
27522,188522,561460,6733,19941227,632
27522,188522,258037,8421,19941227,67
27522,188522,19687,2670,19941227,35
27523,172891,467802,9965,19980801,687
27524,272806,491340,1332,19940815,248
27524,272806,143381,11494,19940815,898
27524,272806,196654,12054,19940815,763
27524,272806,350791,7443,19940815,784
27524,272806,127633,18864,19940815,643
27524,272806,115761,12045,19940815,409
27524,272806,382578,14854,19940815,281
27525,142700,383859,15546,19980628,428
27525,142700,317366,1312,19980628,388
27525,142700,566430,14134,19980628,540
27525,142700,374580,9927,19980628,446
27526,147904,119539,9647,19920607,447
27526,147904,288536,13842,19920607,1006
27527,291862,316517,17166,19920209,238
27527,291862,94410,1537,19920209,390
27527,291862,337033,3333,19920209,724
27552,20176,410846,5106,19961015,235
27552,20176,273434,15494,19961015,798
27552,20176,200088,384,19961015,932
27552,20176,465602,10654,19961015,541
27552,20176,171282,16251,19961015,653
27552,20176,528419,6239,19961015,659
27552,20176,533495,2714,19961015,643
27553,89098,43608,17493,19921125,87
27553,89098,304445,1277,19921125,73
27553,89098,591238,15217,19921125,975
27553,89098,329659,9215,19921125,794
27553,89098,169721,16095,19921125,281
27553,89098,91282,8652,19921125,542
27554,152147,299149,1118,19970423,364
27554,152147,393154,19817,19970423,230
27554,152147,532450,843,19970423,169
27554,152147,471702,13429,19970423,66
27554,152147,94825,17013,19970423,45
27554,152147,120950,14073,19970423,927
27555,227062,178473,4037,19960908,538
27555,227062,184873,19755,19960908,176
27555,227062,344013,1912,19960908,983
27555,227062,217272,898,19960908,970
27555,227062,75434,19505,19960908,974
27556,220441,306764,19450,19951230,295
27556,220441,568482,4565,19951230,587
27557,231640,154878,7167,19941109,511
27557,231640,223174,3322,19941109,91
27557,231640,279685,9511,19941109,950
27558,46519,38,7242,19940325,527
27558,46519,38097,3928,19940325,921
27558,46519,86328,8877,19940325,857
27558,46519,110888,7952,19940325,345
27559,18700,422832,17906,19931028,225
27559,18700,126550,16480,19931028,82
27559,18700,522843,14253,19931028,958
27584,180565,519487,2373,19941102,915
27584,180565,412644,6506,19941102,746
27585,247642,299476,7906,19920223,441
27585,247642,478076,12387,19920223,336
27585,247642,408055,19768,19920223,962
27585,247642,176114,17520,19920223,7
27586,213544,259267,8356,19921105,769
27586,213544,293164,6074,19921105,368
27586,213544,591071,16697,19921105,905
27586,213544,513824,11994,19921105,116
27587,111742,133782,515,19931031,600
27587,111742,261632,11487,19931031,686
27587,111742,434662,10395,19931031,742
27587,111742,357177,4095,19931031,474
27587,111742,63703,15475,19931031,618
27588,19174,496916,7545,19980222,919
27588,19174,258732,4043,19980222,961
27589,29140,279927,12774,19940723,613
27589,29140,120161,18681,19940723,861
27589,29140,545632,9973,19940723,508
27589,29140,35172,535,19940723,881
27589,29140,130017,9202,19940723,411
27589,29140,594541,6968,19940723,105
27589,29140,48587,8905,19940723,720
27590,145732,598462,10626,19950424,186
27590,145732,540665,2261,19950424,825
27590,145732,553293,6345,19950424,683
27590,145732,391260,6016,19950424,188
27590,145732,506528,1132,19950424,272
27590,145732,414064,9903,19950424,438
27591,110602,509863,12951,19960801,888
27591,110602,66146,2166,19960801,389
27591,110602,510021,10222,19960801,697
27591,110602,309490,11149,19960801,919
27591,110602,187506,17418,19960801,307
27591,110602,198093,639,19960801,780
27616,82015,280101,13019,19950421,778
27616,82015,50570,5041,19950421,450
27616,82015,323956,12948,19950421,642
27616,82015,322509,14511,19950421,190
27616,82015,598153,16630,19950421,88
27616,82015,152604,10342,19950421,951
27617,203890,1204,931,19930930,420
27617,203890,427327,11430,19930930,87
27617,203890,76219,18351,19930930,836
27617,203890,9025,17780,19930930,324
27617,203890,468998,17133,19930930,398
27618,175579,262235,4053,19940817,865
27618,175579,377848,8773,19940817,410
27618,175579,82131,11350,19940817,45
27618,175579,362611,3534,19940817,673
27618,175579,200893,13874,19940817,214
27619,144811,551551,11570,19920727,659
27619,144811,509005,10096,19920727,530
27619,144811,34797,11954,19920727,762
27619,144811,426182,9727,19920727,434
27619,144811,36166,12571,19920727,899
27619,144811,30167,15718,19920727,321
27619,144811,4553,3678,19920727,797
27620,228478,308852,19853,19980120,322
27621,29509,235684,19440,19970501,507
27621,29509,531376,12254,19970501,1015
27621,29509,422772,17258,19970501,598
27621,29509,325481,10455,19970501,552
27621,29509,150669,2769,19970501,424
27621,29509,281674,6563,19970501,388
27621,29509,91337,15784,19970501,456
27622,55525,297097,19024,19930625,805
27623,184609,47204,2764,19940331,679
27623,184609,143345,14078,19940331,994
27623,184609,187732,8036,19940331,327
27623,184609,411029,19884,19940331,93
27623,184609,362266,4044,19940331,401
27623,184609,392627,4356,19940331,247
27648,95762,327118,6102,19930828,492
27648,95762,67455,13969,19930828,358
27648,95762,311771,421,19930828,209
27648,95762,132880,9733,19930828,588
27649,266084,257943,11677,19951229,879
27649,266084,246962,5146,19951229,387
27649,266084,490098,4336,19951229,459
27649,266084,267097,2390,19951229,745
27649,266084,485965,16601,19951229,1008
27649,266084,401813,5698,19951229,263
27650,269714,536438,19156,19940113,720
27650,269714,299150,11336,19940113,695
27650,269714,410275,13558,19940113,69
27650,269714,284515,19646,19940113,701
27650,269714,433905,2796,19940113,983
27650,269714,237854,11308,19940113,420
27650,269714,402559,2197,19940113,35
27651,72616,192878,13818,19950225,751
27651,72616,493275,14375,19950225,731
27651,72616,269327,12217,19950225,369
27651,72616,172830,9959,19950225,229
27651,72616,151451,13215,19950225,344
27651,72616,224579,4161,19950225,138
